y,x,mass,size,ecc,signal,raw_mass,ep,frame,roi,laser_power,mov_name,nuc_fluor,mass_norm,strain,particle,traj_len,pid,corrwideal,sframe,manual_label
676.9312368293079,1825.037153509483,33.403777712221626,0.8496850369517968,0.4788270689982115,9.287430626033801,999.0,0.05118928586863058,303,80,100,02132019_yQC23_100u10%int480_1,173.0,5.77456647398844,yQC23,91610,3,02132019_yQC23_100u10%int480_1_91610_303,0.10630016896459167,24,False
1165.849828263003,1852.038518155054,33.419600216280394,0.8347077315180069,0.4398042184429098,10.134928318779242,904.0,0.07645790611735429,185,137,100,02132019_yQC23_100u10%int480_1,184.0,4.913043478260869,yQC23,57116,2,02132019_yQC23_100u10%int480_1_57116_185,-0.008041038054923368,22,False
311.89985140238997,1491.970435267166,33.43497051050054,0.8479909205439615,0.2670914413523725,9.392264330762242,1159.0,0.036400469792424416,112,41,100,02132019_yQC23_100u10%int480_1,188.0,6.164893617021277,yQC23,34952,4,02132019_yQC23_100u10%int480_1_34952_112,0.2906135520618037,20,False
1272.0243835616436,1223.1458561643835,33.469324451008475,0.8664009954585157,0.1573064464547969,8.345553127664134,964.0,0.06112807645093859,114,152,100,02132019_yQC23_100u10%int480_1,179.0,5.385474860335195,yQC23,34525,5,02132019_yQC23_100u10%int480_1_34525_114,0.1701985494125431,21,False
1937.9575195813525,622.0171700242843,33.51173421144298,0.8481927010763426,0.6774270228830738,9.402358509302141,899.0,0.07913492286072926,114,224,100,02132019_yQC23_100u10%int480_1,158.0,5.689873417721517,yQC23,35814,3,02132019_yQC23_100u10%int480_1_35814_114,0.3274388734284948,21,False
836.0604406254038,1583.9414330016798,33.52398582783376,0.8154804712670691,0.3729719226477717,11.23025368376522,949.0,0.060681318874416273,303,109,100,02132019_yQC23_100u10%int480_1,181.0,5.2430939226519335,yQC23,91643,2,02132019_yQC23_100u10%int480_1_91643_303,0.12973987128369474,24,False
275.92013185203274,1040.8315224026371,33.57948299454768,0.8484907281095947,0.2192640325514918,9.404387008850248,911.0,0.07415755401626134,185,31,100,02132019_yQC23_100u10%int480_1,167.0,5.455089820359281,yQC23,56972,3,02132019_yQC23_100u10%int480_1_56972_185,0.15021835139628756,22,False
1754.9400288564084,1573.0835894862305,33.58075868084065,0.868908984249489,0.2317311287345049,8.227191081363976,1053.0,0.043511045187506175,291,195,100,02132019_yQC23_100u10%int480_1,168.0,6.267857142857142,yQC23,87483,5,02132019_yQC23_100u10%int480_1_87483_291,0.4251009624105182,23,True
1033.9354156721001,441.9779376662348,33.613746878434064,0.835003668233445,0.3385337702186857,10.177196294537818,1084.0,0.04304535887794378,114,131,100,02132019_yQC23_100u10%int480_1,185.0,5.859459459459457,yQC23,35069,3,02132019_yQC23_100u10%int480_1_35069_114,0.14639538066402072,21,False
1938.8930484576074,225.02379779570225,33.62128388713016,0.8503757812139825,0.3638298777996581,9.308423311278911,1050.0,0.04707405093674637,112,223,100,02132019_yQC23_100u10%int480_1,180.0,5.833333333333332,yQC23,34894,2,02132019_yQC23_100u10%int480_1_34894_112,0.14210905030494125,20,False
1411.9428177415734,1731.960103909432,33.76765092704757,0.8481629512689923,0.058624225399731424,9.475864969425812,922.0,0.06743359583016782,303,158,100,02132019_yQC23_100u10%int480_1,173.0,5.329479768786127,yQC23,91412,2,02132019_yQC23_100u10%int480_1_91412_303,0.208640610217356,24,False
1756.2087809884226,1572.0844424489273,33.76765092704757,0.8355917997155671,0.4746222038273565,10.190615927119644,1031.0,0.04653099559614885,303,195,100,02132019_yQC23_100u10%int480_1,165.0,6.248484848484847,yQC23,89761,7,02132019_yQC23_100u10%int480_1_89761_303,0.4357012658829109,24,True
541.8488833158234,199.11292235740672,33.82121084164066,0.8312572279272274,0.8246113099796649,10.45114042274984,905.0,0.07704007953877466,114,62,100,02132019_yQC23_100u10%int480_1,159.0,5.6918238993710695,yQC23,35589,3,02132019_yQC23_100u10%int480_1_35589_114,0.21390001529921115,21,False
699.1664212548012,1110.0314660691422,33.83154533084141,0.8399820130992959,0.945558479223956,9.961029255860414,1141.0,0.03544362981931961,303,82,100,02132019_yQC23_100u10%int480_1,194.0,5.881443298969072,yQC23,91032,3,02132019_yQC23_100u10%int480_1_91032_303,0.10871025608401944,24,False
472.8745214007783,858.140233463035,33.836706374192524,0.8466551262017702,0.413192635035036,9.581712619020367,963.0,0.05725324354568578,291,50,100,02132019_yQC23_100u10%int480_1,185.0,5.205405405405405,yQC23,88170,2,02132019_yQC23_100u10%int480_1_88170_291,0.00660217673534654,23,False
1467.9232801544558,532.8861565559056,33.839550197504224,0.8385990191224586,0.26090935361425155,10.041943545044015,973.0,0.059260977059956386,114,167,100,02132019_yQC23_100u10%int480_1,180.0,5.405555555555557,yQC23,33937,9,02132019_yQC23_100u10%int480_1_33937_114,0.046519995808369734,21,False
1971.9900788947962,1703.023058951004,33.851012294918945,0.8305040062996292,0.05964653902505417,10.50271986111612,904.0,0.07738148398049581,114,228,100,02132019_yQC23_100u10%int480_1,150.0,6.026666666666666,yQC23,34317,5,02132019_yQC23_100u10%int480_1_34317_114,0.4377312346629879,21,False
1195.1271247009106,1842.955346322364,33.895690204759205,0.8353460669028194,0.13960634128341615,10.243174147518204,990.0,0.05229802055079728,291,137,100,02132019_yQC23_100u10%int480_1,183.0,5.409836065573771,yQC23,87705,2,02132019_yQC23_100u10%int480_1_87705_291,0.20518034218275225,23,False
695.7515932157669,25.973362106753893,33.99314230286159,0.8111864156181573,0.5794004611540148,11.62485919801808,1017.0,0.051561481670653934,114,87,100,02132019_yQC23_100u10%int480_1,174.0,5.844827586206898,yQC23,35320,2,02132019_yQC23_100u10%int480_1_35320_114,0.2574635321703773,21,False
707.9285353109724,1978.1266812742288,34.00231198079337,0.8165241043667768,0.1715542521907395,11.332575713942495,1160.0,0.0362532813153187,114,89,100,02132019_yQC23_100u10%int480_1,208.0,5.5769230769230775,yQC23,35636,2,02132019_yQC23_100u10%int480_1_35636_114,0.044104289681494886,21,False
240.9843106066084,494.11144048393686,34.020595480228714,0.8191635051926215,0.2355708795662977,11.19179447871019,914.0,0.07321352262979197,185,21,100,02132019_yQC23_100u10%int480_1,184.0,4.967391304347826,yQC23,55771,4,02132019_yQC23_100u10%int480_1_55771_185,0.16412910204990927,22,False
587.929001093693,435.0064102564103,34.070506139670485,0.8125055502395098,0.5247123791751168,11.57834128321649,861.0,0.09576432644563494,112,66,100,02132019_yQC23_100u10%int480_1,173.0,4.976878612716763,yQC23,34409,2,02132019_yQC23_100u10%int480_1_34409_112,0.2001350749283398,20,False
589.8896955031256,653.0097801976204,34.10432464778446,0.8265808293484636,0.6716513354974838,10.803026813382015,914.0,0.0740978260349606,114,73,100,02132019_yQC23_100u10%int480_1,167.0,5.473053892215568,yQC23,35290,2,02132019_yQC23_100u10%int480_1_35290_114,0.03940810976662932,21,False
275.03732362312246,1539.0407525413445,34.11087403794023,0.8327793637389184,0.5139794355495961,10.454250577551095,952.0,0.06392758817612558,112,33,100,02132019_yQC23_100u10%int480_1,171.0,5.567251461988303,yQC23,34946,2,02132019_yQC23_100u10%int480_1_34946_112,0.20474480260831,20,False
870.8894010614099,707.0931311599696,34.13157552423241,0.8275029804865826,0.2877325066303041,10.759597500360757,898.0,0.07963844846426198,112,113,100,02132019_yQC23_100u10%int480_1,183.0,4.907103825136612,yQC23,33558,6,02132019_yQC23_100u10%int480_1_33558_112,0.20700872781262566,20,False
1278.8352509330948,1385.9094975168882,34.146371484667625,0.8534816099056891,0.3940292187002317,9.27310079123396,1041.0,0.044949580396268785,291,151,100,02132019_yQC23_100u10%int480_1,171.0,6.087719298245614,yQC23,87433,6,02132019_yQC23_100u10%int480_1_87433_291,0.31545891567481105,23,True
1903.2319516697432,297.84987413995634,34.15131924718485,0.8194235425617084,0.3403478956142983,11.22024715927815,995.0,0.055143764494335314,114,217,100,02132019_yQC23_100u10%int480_1,171.0,5.818713450292398,yQC23,33390,13,02132019_yQC23_100u10%int480_1_33390_114,0.3576257640128644,21,False
1213.9858273513712,753.8835818148352,34.33490908594328,0.8251856430411995,0.7425327746658318,10.955193245073195,919.0,0.06770779871499405,291,143,100,02132019_yQC23_100u10%int480_1,172.0,5.343023255813954,yQC23,88284,2,02132019_yQC23_100u10%int480_1_88284_291,0.2761178875446168,23,False
867.8642012367172,1033.0932941105839,34.48246571688487,0.8482082793898151,0.5588284378939073,9.673804544335894,1198.0,0.03366899704524489,112,117,100,02132019_yQC23_100u10%int480_1,189.0,6.33862433862434,yQC23,34472,4,02132019_yQC23_100u10%int480_1_34472_112,0.2413118069758635,20,False
1398.916676653883,1582.1224232981783,34.54664032439063,0.8238453961860043,0.6597801615388788,11.099101875552511,899.0,0.0792776467129961,112,163,100,02132019_yQC23_100u10%int480_1,162.0,5.549382716049383,yQC23,34822,2,02132019_yQC23_100u10%int480_1_34822_112,0.2979264198806415,20,False
1030.9271690103476,1553.9839479968161,34.560516124890675,0.8287260983820647,0.5130384392257563,10.824804798470002,898.0,0.07949518981204051,114,130,100,02132019_yQC23_100u10%int480_1,169.0,5.313609467455621,yQC23,35693,2,02132019_yQC23_100u10%int480_1_35693_114,0.057164847046704215,21,False
536.1260025187247,323.06373036388936,34.585732739203074,0.8202021035618884,0.14473619389404718,11.318821197044821,935.0,0.06803503289407505,114,63,100,02132019_yQC23_100u10%int480_1,175.0,5.342857142857143,yQC23,35587,2,02132019_yQC23_100u10%int480_1_35587_114,0.1105422248083364,21,False
1552.048091494601,1286.9811280545555,34.62651021427757,0.8310887242122748,0.3306822077363496,10.709686408858056,871.0,0.08955393034946532,185,173,100,02132019_yQC23_100u10%int480_1,184.0,4.733695652173913,yQC23,56861,5,02132019_yQC23_100u10%int480_1_56861_185,0.13686590391820105,22,False
313.9721761965799,1826.0379841810736,34.640513460231254,0.8329169143291748,0.7036636473929222,10.608636941770886,906.0,0.07219410247847703,303,35,100,02132019_yQC23_100u10%int480_1,165.0,5.490909090909091,yQC23,91554,2,02132019_yQC23_100u10%int480_1_91554_303,-0.08878795901759164,24,False
1251.1362162519854,123.85144256220222,34.64304322627672,0.822907697022547,0.5094053842522399,11.183568447551016,1096.0,0.0418085901591064,114,148,100,02132019_yQC23_100u10%int480_1,173.5,6.31700288184438,yQC23,35723,2,02132019_yQC23_100u10%int480_1_35723_114,0.12241901356819505,21,False
638.9394118621212,1283.034114835932,34.65684694656418,0.8536888710428587,0.43794838498821786,9.399467538749716,1109.0,0.04006310521901457,185,75,100,02132019_yQC23_100u10%int480_1,177.0,6.2655367231638435,yQC23,54060,12,02132019_yQC23_100u10%int480_1_54060_185,0.4501292642706477,22,True
679.0559734909548,1829.9725655263,34.672919390772925,0.8606051547093923,0.311003627556993,8.992725645323159,1156.0,0.0366290554935279,112,80,100,02132019_yQC23_100u10%int480_1,179.0,6.4581005586592175,yQC23,35009,8,02132019_yQC23_100u10%int480_1_35009_112,0.37516967546334185,20,True
1913.1413002364066,290.0626241134752,34.68226420875026,0.8415622082499962,0.4846117898229317,10.119349996794226,1038.0,0.04797185744613637,185,217,100,02132019_yQC23_100u10%int480_1,167.0,6.2155688622754495,yQC23,57217,5,02132019_yQC23_100u10%int480_1_57217_185,0.3926582825882416,22,True
1752.986164534693,1028.8474222500522,34.713287289042675,0.8124878864231023,0.614707077979371,11.7977770379136,878.0,0.0876132053427337,112,194,100,02132019_yQC23_100u10%int480_1,167.0,5.25748502994012,yQC23,34867,2,02132019_yQC23_100u10%int480_1_34867_112,-0.011032441673114492,20,False
581.1161376816112,196.02622061482828,34.73473063192725,0.8367382787853294,0.4323120769312294,10.415870774392852,952.0,0.06001361908897548,303,62,100,02132019_yQC23_100u10%int480_1,168.0,5.666666666666668,yQC23,91586,3,02132019_yQC23_100u10%int480_1_91586_303,0.17250831808476427,24,False
710.0463297049816,1201.9156180831387,34.73831635571186,0.8438822732867672,0.5707412610988742,9.999865846430623,1146.0,0.034863903625818364,291,88,100,02132019_yQC23_100u10%int480_1,192.0,5.96875,yQC23,87359,9,02132019_yQC23_100u10%int480_1_87359_291,0.25641291029312,23,False
1941.904058518169,229.0125530910807,34.74785714342402,0.8278140332342959,0.2866193788207899,10.935982033482528,877.0,0.08684922277942123,185,223,100,02132019_yQC23_100u10%int480_1,175.0,5.0114285714285725,yQC23,56617,3,02132019_yQC23_100u10%int480_1_56617_185,-4.273445134397583e-05,22,False
876.0578496804471,1754.0796405914675,34.76671511214273,0.8289277376557762,0.5166460735682096,10.877768303959568,979.0,0.0573855386706864,185,106,100,02132019_yQC23_100u10%int480_1,186.0,5.263440860215054,yQC23,57082,2,02132019_yQC23_100u10%int480_1_57082_185,0.2546073174458162,22,False
1170.1012249736564,1838.0236433087466,34.80809742904881,0.8250155664782979,0.2889211417373526,11.115942072804117,1064.0,0.04527767576273998,114,137,100,02132019_yQC23_100u10%int480_1,182.0,5.8461538461538485,yQC23,35709,2,02132019_yQC23_100u10%int480_1_35709_114,0.05027331741340155,21,False
207.02495824610102,1135.0874361929853,34.8552655739523,0.8499695921013193,0.4631740036317018,9.674137952696082,1082.0,0.042742829550329216,185,23,100,02132019_yQC23_100u10%int480_1,188.0,5.75531914893617,yQC23,56951,2,02132019_yQC23_100u10%int480_1_56951_185,0.17942124338947762,22,False
1662.067671290754,723.950426026336,34.930697448827125,0.8053088876483997,0.5493141264414451,12.277357547560909,1005.0,0.052818057994146614,185,185,100,02132019_yQC23_100u10%int480_1,172.0,5.843023255813954,yQC23,57181,2,02132019_yQC23_100u10%int480_1_57181_185,0.11338244232176267,22,False
1758.9941637430734,1359.9801632840422,34.958250905181764,0.8238987445574371,0.6761821957843702,11.228270627468461,963.0,0.06134281986650681,114,200,100,02132019_yQC23_100u10%int480_1,177.0,5.440677966101696,yQC23,35468,2,02132019_yQC23_100u10%int480_1_35468_114,0.12696844478928232,21,False
1898.8818557106354,1741.9860756175876,34.98461372923564,0.8178797779046943,0.6121369446729619,11.582449437583584,866.0,0.09305106521911026,114,216,100,02132019_yQC23_100u10%int480_1,163.0,5.312883435582823,yQC23,32167,16,02132019_yQC23_100u10%int480_1_32167_114,-0.04322882424346254,21,False
1598.9906351696204,300.8714911151172,35.02088773400355,0.8453718816806826,0.4585421785271567,9.993083597547237,910.0,0.07447766452031689,185,182,100,02132019_yQC23_100u10%int480_1,159.0,5.723270440251572,yQC23,55671,7,02132019_yQC23_100u10%int480_1_55671_185,0.5857249587302398,22,False
1991.9901383573745,659.9543420665292,35.161474467268384,0.8425678121695663,0.4264388787350125,10.199622296157276,956.0,0.0630068603953865,112,230,100,02132019_yQC23_100u10%int480_1,168.0,5.690476190476191,yQC23,34319,5,02132019_yQC23_100u10%int480_1_34319_112,0.1158558258774466,20,False
753.8748655432056,421.08262981192354,35.164568658646886,0.8284913166289203,0.5417893436916237,11.027683922710702,975.0,0.05886145095884639,114,92,100,02132019_yQC23_100u10%int480_1,165.0,5.909090909090909,yQC23,35640,2,02132019_yQC23_100u10%int480_1_35640_114,0.18816532165922467,21,False
655.0953685182336,1763.0541621787968,35.190655106456205,0.855114137247881,0.4885737132069958,9.45853767348172,1111.0,0.03790702629909058,303,77,100,02132019_yQC23_100u10%int480_1,188.0,5.909574468085108,yQC23,91607,11,02132019_yQC23_100u10%int480_1_91607_303,0.45703722326794,24,True
438.0344108139877,1249.8689685571555,35.223578926144924,0.8472527382478089,0.23939741279517776,9.938783568875802,1329.0,0.02689097321083192,112,51,100,02132019_yQC23_100u10%int480_1,202.0,6.579207920792079,yQC23,32864,8,02132019_yQC23_100u10%int480_1_32864_112,0.3045635118202465,20,False
634.9900699218521,1291.2284211763326,35.2318595206618,0.8420921681714147,0.3471019596326345,10.2482707889439,1139.0,0.037980603896918735,112,75,100,02132019_yQC23_100u10%int480_1,188.0,6.058510638297872,yQC23,34423,4,02132019_yQC23_100u10%int480_1_34423_112,0.4407575683256666,20,True
879.9249761478137,347.9167849579969,35.23406477169325,0.8360604312224965,0.7136626938972747,10.605557625063463,887.0,0.08268703349727853,185,116,100,02132019_yQC23_100u10%int480_1,165.0,5.375757575757576,yQC23,56176,4,02132019_yQC23_100u10%int480_1_56176_185,0.33896221471834226,22,False
890.8406611248213,1699.1243343291337,35.298675198399216,0.8266018114046707,0.17289231060864502,11.180129818326595,911.0,0.07505328450379084,114,118,100,02132019_yQC23_100u10%int480_1,191.0,4.769633507853403,yQC23,35676,2,02132019_yQC23_100u10%int480_1_35676_114,0.05784363478376589,21,False
1899.0517037140269,1742.0485448168536,35.29965770636703,0.8201297617155536,0.4434353201034797,11.556655177832976,835.0,0.11013284633740686,185,216,100,02132019_yQC23_100u10%int480_1,159.0,5.251572327044026,yQC23,55426,13,02132019_yQC23_100u10%int480_1_55426_185,0.0769595010718858,22,False
530.1827815380847,1122.0776699029127,35.3595962419111,0.8247199132343598,0.2685068443683129,11.309309471510145,978.0,0.0547888126350391,303,64,100,02132019_yQC23_100u10%int480_1,183.0,5.3442622950819665,yQC23,91581,2,02132019_yQC23_100u10%int480_1_91581_303,-0.005667307428954086,24,False
639.1651896697962,1193.924307566319,35.39022589079698,0.8387600787905605,0.4304897314197019,10.492548327191628,1000.0,0.054389903839661816,112,79,100,02132019_yQC23_100u10%int480_1,187.0,5.3475935828877015,yQC23,34123,3,02132019_yQC23_100u10%int480_1_34123_112,0.04944320708280624,20,False
783.0110902741852,1227.9218184169686,35.44997488427364,0.8270477728788711,0.4843299456164344,11.201907803414583,1067.0,0.04492818185132564,114,100,100,02132019_yQC23_100u10%int480_1,195.0,5.471794871794872,yQC23,35650,2,02132019_yQC23_100u10%int480_1_35650_114,0.1194257725393634,21,False
1277.0829494493425,996.9442020806005,35.49821460946385,0.8215499522913676,0.3818929668964973,11.538896142769374,994.0,0.05200273502632367,303,150,100,02132019_yQC23_100u10%int480_1,174.0,5.712643678160919,yQC23,91702,2,02132019_yQC23_100u10%int480_1_91702_303,0.16664263716452105,24,False
142.93237439970449,108.04379848540822,35.51201483237332,0.8123197137368098,0.4035689293070829,12.078938920172785,908.0,0.07512624851418498,185,14,100,02132019_yQC23_100u10%int480_1,165.0,5.503030303030303,yQC23,56943,4,02132019_yQC23_100u10%int480_1_56943_185,-0.07629092009199906,22,False
1975.9737248390568,749.8443881266568,35.533066146213024,0.8506046157285062,0.34402930991448466,9.823890319954204,969.0,0.060189471378251376,112,229,100,02132019_yQC23_100u10%int480_1,158.0,6.132911392405063,yQC23,34903,4,02132019_yQC23_100u10%int480_1_34903_112,0.3253012303813768,20,True
674.079139008829,666.9430946703618,35.57147311686976,0.8337317257835853,0.3724272204537165,10.845436573816514,892.0,0.08172761184465244,114,86,100,02132019_yQC23_100u10%int480_1,173.0,5.15606936416185,yQC23,35623,2,02132019_yQC23_100u10%int480_1_35623_114,0.16978667870432354,21,False
907.9949304083328,1649.0680707899344,35.580887413780765,0.8162613593034164,0.6210140416192497,11.873960999317285,925.0,0.06994853823075144,185,118,100,02132019_yQC23_100u10%int480_1,193.0,4.7927461139896375,yQC23,57086,3,02132019_yQC23_100u10%int480_1_57086_185,-0.029865413594579993,22,False
506.9932804050168,1698.9839374065125,35.62926220310265,0.8083957103047213,0.4647862525366298,12.345410217284932,846.0,0.1029072452657884,185,58,100,02132019_yQC23_100u10%int480_1,156.0,5.4230769230769225,yQC23,56401,3,02132019_yQC23_100u10%int480_1_56401_185,0.054209393550887205,22,False
640.0515141390517,1362.8744950338667,35.65416027296069,0.8605322474309559,0.3623872026102384,9.251693078149108,976.0,0.055158204355527686,303,76,100,02132019_yQC23_100u10%int480_1,172.0,5.674418604651162,yQC23,91605,2,02132019_yQC23_100u10%int480_1_91605_303,0.33360144388624885,24,False
1419.9957768524262,1234.9739228020435,35.66520512175978,0.8260259632363747,0.18970740996408814,11.330161882247126,1076.0,0.0409963429870242,291,160,100,02132019_yQC23_100u10%int480_1,189.0,5.693121693121692,yQC23,88311,2,02132019_yQC23_100u10%int480_1_88311_291,0.17087352568642114,23,False
1762.8726581984806,239.92570036540803,35.69143251634821,0.8229883965268392,0.6321558552501753,11.517271898654554,851.0,0.10130860700180976,112,202,100,02132019_yQC23_100u10%int480_1,149.0,5.711409395973154,yQC23,34584,2,02132019_yQC23_100u10%int480_1_34584_112,0.1310088306177191,20,False
278.8710210343098,910.0654335191904,35.70312329855265,0.8351442105620555,0.5131968530364099,10.801413972524335,933.0,0.06398994288458575,291,29,100,02132019_yQC23_100u10%int480_1,191.0,4.884816753926701,yQC23,87862,3,02132019_yQC23_100u10%int480_1_87862_291,0.06651426367245555,23,False
638.8349441013751,313.0004820825968,35.7161728415454,0.8451814165692373,0.3890156505964902,10.202980988503267,1159.0,0.03589561585798244,185,78,100,02132019_yQC23_100u10%int480_1,202.0,5.737623762376237,yQC23,57031,2,02132019_yQC23_100u10%int480_1_57031_185,0.303443508912182,22,False
824.7492627978297,1854.9511972163245,35.71892253888301,0.8282221172139279,0.4665978849425416,11.217460634557213,916.0,0.06856139732968866,291,107,100,02132019_yQC23_100u10%int480_1,172.0,5.325581395348837,yQC23,87380,4,02132019_yQC23_100u10%int480_1_87380_291,0.12863442679593626,23,False
384.846274055853,1691.9745044132544,35.76699294131465,0.8403270890274339,0.5368222613607302,10.510144590539982,939.0,0.06711506305900791,112,48,100,02132019_yQC23_100u10%int480_1,175.5,5.35042735042735,yQC23,34074,3,02132019_yQC23_100u10%int480_1_34074_112,0.1454586987202676,20,False
839.9903798064194,959.9247447853844,35.80213187128959,0.8230341367145139,0.36277958738923866,11.550297964183507,1185.0,0.032181859914138036,291,108,100,02132019_yQC23_100u10%int480_1,194.0,6.108247422680413,yQC23,87385,8,02132019_yQC23_100u10%int480_1_87385_291,0.21820716178982585,23,True
1231.1679893877365,27.035244608101,35.848998534259756,0.8398509315192778,0.34439040206406,10.562922217525523,1180.0,0.034392995775346026,185,146,100,02132019_yQC23_100u10%int480_1,197.0,5.9898477157360395,yQC23,57127,2,02132019_yQC23_100u10%int480_1_57127_185,0.2929978131095473,22,False
1232.9836545275814,215.31874814256,35.8653967679282,0.8252413279969655,0.4044645854177756,11.440227718787053,907.0,0.07545479515102403,185,147,100,02132019_yQC23_100u10%int480_1,157.0,5.777070063694267,yQC23,56518,2,02132019_yQC23_100u10%int480_1_56518_185,0.15760427546525654,22,False
1951.8489481916558,1103.9852523382383,35.90731257112133,0.8366047024115801,0.4511082732622864,10.775517779586668,844.0,0.10540871681825477,114,219,100,02132019_yQC23_100u10%int480_1,165.0,5.1151515151515135,yQC23,35819,2,02132019_yQC23_100u10%int480_1_35819_114,0.19742640353663,21,False
824.1495989385443,1854.825131174236,35.91298675612558,0.8259701235244947,0.35661244694321903,11.412190291178195,917.0,0.06885239367244744,303,107,100,02132019_yQC23_100u10%int480_1,170.0,5.394117647058824,yQC23,91638,3,02132019_yQC23_100u10%int480_1_91638_303,0.1824543302089721,24,False
837.2027378507872,128.93502167465206,35.9367290843859,0.8500647530730032,0.4937484213029253,9.968486247044577,1015.0,0.05124918470539794,185,112,100,02132019_yQC23_100u10%int480_1,169.0,6.005917159763314,yQC23,56460,4,02132019_yQC23_100u10%int480_1_56460_185,0.4386772701511493,22,False
95.92889016382992,396.9072161662523,35.96118442897055,0.8339928543376435,0.41847676654667415,10.948595450549076,882.0,0.0857406275258804,114,6,100,02132019_yQC23_100u10%int480_1,166.0,5.313253012048193,yQC23,35517,3,02132019_yQC23_100u10%int480_1_35517_114,0.06858528241335902,21,False
642.7389446574381,1755.0651760367584,35.98961618987655,0.7991369104068005,0.32633701478729954,13.005934639954214,1048.0,0.04409909386561163,291,77,100,02132019_yQC23_100u10%int480_1,186.0,5.634408602150537,yQC23,88198,2,02132019_yQC23_100u10%int480_1_88198_291,0.1311460618920686,23,False
955.9757591442374,1736.9170692431562,35.99574436484325,0.8209395830034016,0.3806801211596757,11.736707653351667,1258.0,0.03018435317385493,112,124,100,02132019_yQC23_100u10%int480_1,214.5,5.864801864801866,yQC23,34778,2,02132019_yQC23_100u10%int480_1_34778_112,0.09926584014799217,20,False
224.10424016205025,105.01122061132986,36.02445963451206,0.8159342409888459,0.9524802570526656,12.041222982735373,1001.0,0.05347283605267713,185,22,100,02132019_yQC23_100u10%int480_1,172.0,5.819767441860465,yQC23,56960,2,02132019_yQC23_100u10%int480_1_56960_185,0.24497081807234616,22,False
1060.0507700264336,1551.9549764394894,36.024726445652306,0.8477001614535101,0.5321871251286611,10.137517837280734,1046.0,0.04758610619489969,112,130,100,02132019_yQC23_100u10%int480_1,173.0,6.0462427745664735,yQC23,34790,3,02132019_yQC23_100u10%int480_1_34790_112,0.297407333476146,20,True
1513.065356476833,392.0585281882083,36.07751523569736,0.8308704579983968,0.7433712908011233,11.171557077575144,967.0,0.06060640231900712,112,170,100,02132019_yQC23_100u10%int480_1,170.0,5.688235294117647,yQC23,34834,2,02132019_yQC23_100u10%int480_1_34834_112,0.24380428990828004,20,False
1625.9060648032516,546.0422333734475,36.10973044958796,0.8211874951308936,0.477423482256055,11.759173363638208,865.0,0.092432515991568,185,189,100,02132019_yQC23_100u10%int480_1,150.0,5.7666666666666675,yQC23,53910,8,02132019_yQC23_100u10%int480_1_53910_185,0.1919580066557968,22,False
1006.0518029456576,1059.056532503809,36.110191695362026,0.8508465297373399,0.4079449291705202,9.968586121589752,1270.0,0.0295131171007492,114,127,100,02132019_yQC23_100u10%int480_1,197.0,6.446700507614215,yQC23,35690,2,02132019_yQC23_100u10%int480_1_35690_114,0.2304196206590517,21,False
1197.8840157365585,1740.2660352615476,36.14339546242541,0.8280560474498082,0.23439160184307065,11.360707080219159,946.0,0.060885504286324936,291,141,100,02132019_yQC23_100u10%int480_1,171.0,5.5321637426900585,yQC23,87998,2,02132019_yQC23_100u10%int480_1_87998_291,0.22067048417928387,23,False
208.00254072634883,373.09409654760117,36.23029286310177,0.8395577829792256,0.2631355752401028,10.69310750949834,1073.0,0.041566345638671384,303,19,100,02132019_yQC23_100u10%int480_1,183.0,5.863387978142077,yQC23,91528,2,02132019_yQC23_100u10%int480_1_91528_303,0.1861872900295232,24,False
1387.1308235025278,1237.0049130223656,36.23691668014715,0.85975656634089,0.3405595486382039,9.451263566694957,1189.0,0.034262310826495404,112,160,100,02132019_yQC23_100u10%int480_1,200.0,5.945,yQC23,35109,2,02132019_yQC23_100u10%int480_1_35109_112,0.3602302719907789,20,False
257.10776710005655,913.0680836630864,36.2605941993376,0.8326437697228858,0.7016405205080839,11.121282073935898,1233.0,0.031106620286570207,185,29,100,02132019_yQC23_100u10%int480_1,197.0,6.258883248730965,yQC23,56370,3,02132019_yQC23_100u10%int480_1_56370_185,0.2858969245698197,22,False
869.8567433365675,558.075224016894,36.27107413252925,0.8315383136844412,0.6004952537927983,11.191223489552717,918.0,0.0729943350223259,112,115,100,02132019_yQC23_100u10%int480_1,159.0,5.773584905660377,yQC23,34767,2,02132019_yQC23_100u10%int480_1_34767_112,0.20606721899740768,20,False
509.0151040267455,1567.9897614996567,36.28010883894105,0.8417517529247173,0.27539284659917457,10.5739823498827,879.0,0.08195771359303894,303,56,100,02132019_yQC23_100u10%int480_1,162.0,5.425925925925926,yQC23,90994,2,02132019_yQC23_100u10%int480_1_90994_303,0.3187754556397843,24,False
379.22374650618906,1923.0162854372254,36.29177561882143,0.8186478150289188,0.640905608960724,11.9695993741387,935.0,0.0681607689914505,112,47,100,02132019_yQC23_100u10%int480_1,166.0,5.632530120481928,yQC23,34669,3,02132019_yQC23_100u10%int480_1_34669_112,0.1597560355723766,20,False
43.99472886812701,597.9381352187363,36.3142170293442,0.8358220943014077,0.3769936294050967,10.945156821324655,1222.0,0.03211886175143909,114,3,100,02132019_yQC23_100u10%int480_1,198.0,6.171717171717173,yQC23,35201,2,02132019_yQC23_100u10%int480_1_35201_114,0.17590476452724862,21,False
