time,strain,mov_name,roi,CTDr
120,yQC22,02192019_yQC22_150u10%int480_1,189,14
60,yQC22,02192019_yQC22_150u10%int480_1,189,14
140,yQC22,02192019_yQC22_150u10%int480_1,189,14
200,yQC22,02192019_yQC22_150u10%int480_1,189,14
120,yQC22,02192019_yQC22_150u10%int480_1,189,14
500,yQC22,02192019_yQC22_150u10%int480_1,189,14
340,yQC22,02192019_yQC22_150u10%int480_1,189,14
840,yQC22,02192019_yQC22_150u10%int480_1,193,14
900,yQC22,02192019_yQC22_150u10%int480_1,193,14
980,yQC22,02192019_yQC22_150u10%int480_1,193,14
220,yQC22,02192019_yQC22_150u10%int480_1,193,14
1020,yQC22,02192019_yQC22_150u10%int480_1,193,14
80,yQC22,02192019_yQC22_150u10%int480_1,193,14
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,3,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
380,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,6,26
320,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,9,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,9,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,9,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,9,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,9,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,9,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,9,26
360,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,10,26
660,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,10,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,13,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,21,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,21,26
440,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,21,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,21,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,21,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,21,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,21,26
320,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,27,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,27,26
1120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,29,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
440,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,31,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,32,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,32,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,32,26
600,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,32,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,32,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,35,26
340,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,35,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,35,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,36,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,36,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,36,26
520,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,36,26
460,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,36,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,36,26
560,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,37,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,37,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,38,26
400,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,38,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,38,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,38,26
1120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,43,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,46,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,46,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,46,26
280,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,46,26
640,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,46,26
380,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,46,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,53,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,54,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,54,26
600,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,54,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,54,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,54,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,55,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,55,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,55,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,55,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,55,26
1140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,55,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,55,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,58,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
320,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,59,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,61,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,61,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,61,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,61,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,61,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,61,26
720,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,61,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,63,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,63,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,63,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,63,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,64,26
1020,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,71,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,72,26
320,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,72,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,72,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,75,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,75,26
340,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,75,26
480,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,75,26
1020,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,75,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,77,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,77,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,77,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,77,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,77,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,80,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,80,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,80,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,80,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,80,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,80,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,80,26
420,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,84,26
1120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,84,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,86,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,86,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,86,26
560,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,86,26
580,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,86,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,86,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,86,26
1200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,87,26
840,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,89,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,89,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,89,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,89,26
520,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,90,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,90,26
340,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,91,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,92,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,93,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,93,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,93,26
440,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,94,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,94,26
620,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,94,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,94,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,94,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,99,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,99,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,99,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,99,26
380,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,99,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,99,26
580,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,99,26
480,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,102,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,102,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,102,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,102,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,102,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,102,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,102,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,103,26
460,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,104,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,104,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,104,26
660,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,104,26
1100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,105,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,105,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
400,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
600,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,106,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,107,26
440,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,107,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,107,26
280,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,107,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,107,26
280,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,108,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,108,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,109,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,109,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,109,26
520,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,109,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,109,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,116,26
360,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,116,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,116,26
460,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,117,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,117,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,117,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,117,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,117,26
340,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
100,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,118,26
1060,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,122,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,122,26
780,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,122,26
580,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,123,26
800,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,123,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,123,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,123,26
460,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,126,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,126,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,126,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,126,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,126,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,126,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,126,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
380,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,127,26
180,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,128,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,128,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,128,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,128,26
780,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,128,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,128,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,128,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,129,26
400,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,129,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,129,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,129,26
420,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,129,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,129,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,129,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,131,26
640,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,131,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,131,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,131,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,132,26
440,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,134,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,134,26
240,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,134,26
520,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,134,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,134,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,134,26
740,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,135,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,135,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
480,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,137,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,138,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,138,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,138,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,139,26
120,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,139,26
40,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,139,26
160,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,139,26
200,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,139,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,139,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,141,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,141,26
260,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,143,26
300,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
440,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
140,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
220,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
80,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
60,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,144,26
20,yQC21,09122018_TL47pQC100vYQC21_100u10%int480&560_1,145,26
380,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,1,26
380,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,3,26
120,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,3,26
40,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,3,26
20,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,3,26
460,yQC21,09132018_TL47pQC100vYQC21_150u10%int480&100u10%int560,4,26
