cell,ecc,ep,frame,mass,mov_name,nucleus,particle,pid,raw_mass,signal,size,strain,x,y,corrwideal,gene,date
12,0.3517011061674596,0.009924537155571449,0,748.1209602268747,09132019_wCTD_22,12,34630,09132019_wCTD_22_34630_0,6513.0,172.89266293158394,0.8768679765179349,wCTD,1543.0577756379394,394.0085058578077,0.912901569393606,gal10,09132019
11,0.31917211320283984,0.012705945588850274,0,571.0260450712592,09132019_wCTD_22,0,34889,09132019_wCTD_22_34889_0,5240.0,130.14975459572014,0.8786793362462629,wCTD,1593.9470142977289,396.9512195121951,0.8355969276787092,gal10,09132019
14,0.3060484639751863,0.008261043412328127,0,816.1974462561859,09132019_wCTD_22,14,36727,09132019_wCTD_22_36727_0,7684.0,186.9401917947752,0.8780444451513129,wCTD,399.0258899676376,418.92600764930864,0.9002499636767659,gal10,09132019
16,0.3422046054469225,0.00924417332007673,0,824.7220150535069,09132019_wCTD_22,16,41563,09132019_wCTD_22_41563_0,6941.0,188.6210926843877,0.8782319219765189,wCTD,778.0422186635609,473.92400640559026,0.8675543644062712,gal10,09132019
18,0.3037270535316656,0.009101311154951329,0,850.7759788425027,09132019_wCTD_22,18,51585,09132019_wCTD_22_51585_0,7039.0,203.26894329386917,0.8723979495226691,wCTD,1322.9614733276885,588.0527801298334,0.8407131589910487,gal10,09132019
19,0.2540206185217841,0.006101306050100696,0,1134.8482291870355,09132019_wCTD_22,19,55105,09132019_wCTD_22_55105_0,10157.0,261.3800883347626,0.8773131567160617,wCTD,1409.0718366483286,627.9593736775286,0.8878736412737634,gal10,09132019
21,0.2815019580093292,0.010637969368496123,0,678.1234446094347,09132019_wCTD_22,21,56786,09132019_wCTD_22_56786_0,6123.0,156.92410448026402,0.8766930201376498,wCTD,997.0081444759204,647.0373583569406,0.92597318427962,gal10,09132019
22,0.31280788172203483,0.008236286029642903,0,949.3488095833573,09132019_wCTD_22,22,57309,09132019_wCTD_22_57309_0,7705.0,218.15692260186668,0.8776124526510464,wCTD,1118.033008726445,652.947767800683,0.8502007305327446,gal10,09132019
26,0.28840465388597863,0.004727831445217593,0,1581.127415379187,09132019_wCTD_22,26,62603,09132019_wCTD_22_62603_0,12905.0,363.43478520410036,0.8775773471050127,wCTD,1480.9459336320147,712.9700812514238,0.8077223727938033,gal10,09132019
30,0.3285486442507845,0.014460013477362471,0,591.9172418421589,09132019_wCTD_22,0,64667,09132019_wCTD_22_64667_0,4689.0,140.23515993339586,0.8735463149142139,wCTD,1376.9697768762674,737.0204868154158,0.8752839995788808,gal10,09132019
31,0.2925905894287208,0.012499558727639795,0,580.8713217104189,09132019_wCTD_22,0,67496,09132019_wCTD_22_67496_0,5315.0,136.87335815417066,0.874279955314413,wCTD,1408.00372054568,769.9512195121953,0.9057843499303057,gal10,09132019
33,0.3356953055058248,0.010886797615744796,0,703.8172153506563,09132019_wCTD_22,0,69498,09132019_wCTD_22_69498_0,5999.0,161.60661410132778,0.8777160896027019,wCTD,1613.9708290685776,793.0660184237462,0.8170542769989467,gal10,09132019
37,0.3217391303415249,0.009969108841106723,0,544.6118882344895,09132019_wCTD_22,37,73043,09132019_wCTD_22_73043_0,6487.0,130.38988329423623,0.8721135307871393,wCTD,1447.914241622575,833.9764109347443,0.5009054029656356,gal10,09132019
37,0.26265972544660204,0.008808225898497812,0,659.3934061251799,09132019_wCTD_22,37,73480,09132019_wCTD_22_73480_0,7250.0,152.00146616068423,0.8772017351756625,wCTD,1446.9990895848507,838.9834304442827,0.6434721237859384,gal10,09132019
39,0.30085430609539265,0.01022340122026158,0,680.6447959438538,09132019_wCTD_22,39,74046,09132019_wCTD_22_74046_0,6343.0,160.64609930726343,0.8740592301654168,wCTD,281.9813018168989,846.0657964367613,0.7004567786313106,gal10,09132019
39,0.29677419345721223,0.013024219309247518,0,514.1155435229462,09132019_wCTD_22,39,74413,09132019_wCTD_22_74413_0,5129.0,123.30608668801159,0.8718708644616228,wCTD,275.06048575432044,849.9701074264364,0.6618066883449716,gal10,09132019
41,0.3232767875968137,0.005179726434868304,0,1467.0662835840444,09132019_wCTD_22,41,77412,09132019_wCTD_22_77412_0,11840.0,348.7869345946189,0.8730724504436668,wCTD,1358.0860954251575,884.0220967345938,0.8690875418261016,gal10,09132019
42,0.2867276887215726,0.009809827583585591,0,681.365182039402,09132019_wCTD_22,42,77527,09132019_wCTD_22_77527_0,6581.0,156.68397578174796,0.8775215398287589,wCTD,198.93744493392072,885.9666960352423,0.7804008018425092,gal10,09132019
43,0.3590295721563265,0.0067729217110066966,0,1080.4590789731417,09132019_wCTD_22,43,80156,09132019_wCTD_22_80156_0,9219.0,244.09082204160427,0.8798215782513051,wCTD,1383.0192243582621,914.9812201355707,0.8050464761177137,gal10,09132019
45,0.36169599066579294,0.013035986551811115,0,539.8093142641677,09132019_wCTD_22,45,80816,09132019_wCTD_22_80816_0,5125.0,123.54621538652769,0.8781400191532295,wCTD,229.02446619217082,923.0794039145908,0.8622067612195173,gal10,09132019
46,0.30167093176250626,0.007533201024463577,0,1046.4808681331149,09132019_wCTD_22,0,82319,09132019_wCTD_22_82319_0,8359.0,248.8933960119261,0.8730186378261001,wCTD,1324.9383891693435,939.9575493345571,0.8325881994394487,gal10,09132019
47,0.3345407502368588,0.010975825263693274,0,607.8858002934787,09132019_wCTD_22,47,84862,09132019_wCTD_22_84862_0,5956.0,143.83709041113718,0.8737169990507108,wCTD,1510.9703732964645,968.9444993087103,0.8692581354837936,gal10,09132019
52,0.30938123747348945,0.008354317192413854,0,937.4624390068108,09132019_wCTD_22,52,90502,09132019_wCTD_22_90502_0,7606.0,215.6355712674477,0.8774847623729549,wCTD,590.0335553278687,1033.9971823770493,0.8272616797301174,gal10,09132019
56,0.3244566280938992,0.00970752637761488,0,794.9460564375121,09132019_wCTD_22,56,94601,09132019_wCTD_22_94601_0,6643.0,181.77742477667925,0.8782560192805441,wCTD,1435.0472738257058,1080.9613351457485,0.8625039530793768,gal10,09132019
60,0.32735120392381845,0.011258449104937734,0,698.1741909355283,09132019_wCTD_22,0,96492,09132019_wCTD_22_96492_0,5824.0,169.65092550161674,0.8700619165364329,wCTD,1814.9324161650907,1102.979191745486,0.8154681870813042,gal10,09132019
63,0.3322639779256957,0.01062230594686002,0,685.3273055649175,09132019_wCTD_22,0,101753,09132019_wCTD_22_101753_0,6131.0,161.3664854028117,0.8743803492157197,wCTD,1759.0586895585145,1163.0975823405747,0.8519788370221395,gal10,09132019
66,0.31506464296934666,0.013269773973955791,0,555.0574866199394,09132019_wCTD_22,66,104781,09132019_wCTD_22_104781_0,5047.0,127.86853195981728,0.8772856492146531,wCTD,1920.9625784122863,1197.0183863292234,0.8205813701791601,gal10,09132019
67,0.3310537767077856,0.014456391483512684,0,506.79161821820543,09132019_wCTD_22,67,104965,09132019_wCTD_22_104965_0,4690.0,120.5446066550766,0.8730072580393784,wCTD,1749.0191897654583,1199.0023691068468,0.9210494241336886,gal10,09132019
68,0.3271314177279483,0.011267240853286814,0,664.7963018417919,09132019_wCTD_22,0,106718,09132019_wCTD_22_106718_0,5820.0,155.00307489213534,0.8756947240758308,wCTD,1876.944013003432,1219.0339534043705,0.8944862918785655,gal10,09132019
72,0.3551464434552056,0.007754876509969275,0,931.2190928453923,09132019_wCTD_22,72,112350,09132019_wCTD_22_112350_0,8140.0,213.83460602857707,0.8777079955346636,wCTD,1981.9755028365134,1282.999355337803,0.7472188014929454,gal10,09132019
74,0.2771113243097141,0.010831630932013076,0,658.5529556803735,09132019_wCTD_22,74,114166,09132019_wCTD_22_114166_0,6026.0,158.12474797284452,0.8717170474165392,wCTD,1481.0501367365546,1304.083318140383,0.8282296028822237,gal10,09132019
78,0.3521498284483909,0.011562958296975616,0,595.3991079706423,09132019_wCTD_22,78,117632,09132019_wCTD_22_117632_0,5689.0,140.23515993339586,0.8743389748098541,wCTD,1529.958257713249,1344.0665456745312,0.8878318459119222,gal10,09132019
80,0.29476170023727744,0.010122983336572538,0,731.5520800292646,09132019_wCTD_22,80,118103,09132019_wCTD_22_118103_0,6399.0,172.29234118529374,0.8743476619215969,wCTD,402.95699983587724,1350.0164122763827,0.8400903887520973,gal10,09132019
82,0.2969453571501831,0.005957705598317719,0,1284.9286657595912,09132019_wCTD_22,82,119654,09132019_wCTD_22_119654_0,10385.0,298.3599079062404,0.8762422103152216,wCTD,1464.9358998318066,1368.0262567744346,0.8944604480172106,gal10,09132019
78,0.34337121205617965,0.008936429265189021,0,837.4488360748597,09132019_wCTD_22,78,119918,09132019_wCTD_22_119918_0,7156.0,203.50907199238534,0.8700512900466432,wCTD,1542.9926881720432,1371.0379928315413,0.8361160118493519,gal10,09132019
84,0.3163810576162924,0.007863709022751342,0,845.3730831258908,09132019_wCTD_22,84,120251,09132019_wCTD_22_120251_0,8037.0,193.78385970248368,0.8779357591948939,wCTD,1502.0560999857971,1375.0693083368838,0.8899015304300533,gal10,09132019
87,0.3067471886075078,0.009397709013633722,0,744.5190297491333,09132019_wCTD_22,87,123731,09132019_wCTD_22_123731_0,6839.0,167.97002461200412,0.8799950154525966,wCTD,423.9764554104177,1415.9764554104174,0.8306444298699786,gal10,09132019
88,0.29052275285999946,0.008877322987577124,0,829.5245890238289,09132019_wCTD_22,88,124302,09132019_wCTD_22_124302_0,7199.0,191.0223796695486,0.8773372522691228,wCTD,1476.9985526125345,1421.9568678535245,0.7757124866717571,gal10,09132019
91,0.3249885162322029,0.010567845349993379,0,679.4441524512732,09132019_wCTD_22,91,145636,09132019_wCTD_22_145636_0,6159.0,156.68397578174796,0.8771510051556435,wCTD,1249.0038876126525,1666.009542321965,0.9134694148679752,gal10,09132019
95,0.2527887728944245,0.0072785880099599095,0,867.9451807864032,09132019_wCTD_22,0,152761,09132019_wCTD_22_152761_0,8627.0,200.62752761019215,0.8768396072126708,wCTD,1635.9728869829853,1748.011066537557,0.8256109150417426,gal10,09132019
98,0.2551449435151261,0.009740292850882263,0,705.618180589527,09132019_wCTD_22,98,153409,09132019_wCTD_22_153409_0,6623.0,163.0473862924243,0.8768863814946074,wCTD,1988.0692530202484,1754.955079122001,0.8715701590758717,gal10,09132019
99,0.29873772784040725,0.01099673844922898,0,663.7157226984692,09132019_wCTD_22,99,154233,09132019_wCTD_22_154233_0,5946.0,150.0804365725555,0.8797036074995697,wCTD,1340.0211649782925,1765.0088639652677,0.9069221625257384,gal10,09132019
100,0.3395305599954612,0.011091842543878832,0,671.5199054002424,09132019_wCTD_22,100,154665,09132019_wCTD_22_154665_0,5901.0,154.88301054287732,0.8771285825526213,wCTD,1550.0227069551224,1769.9942785624887,0.7772828464225279,gal10,09132019
105,0.3370005789412274,0.01352793594388097,0,539.8093142641677,09132019_wCTD_22,105,155860,09132019_wCTD_22_155860_0,4964.0,125.10705192688229,0.8764921187116864,wCTD,1855.9381672597863,1784.0360320284694,0.8946565394789825,gal10,09132019
108,0.2516658123716471,0.0063756271683363,0,1225.857005924633,09132019_wCTD_22,0,156927,09132019_wCTD_22_156927_0,9750.0,288.87482431485483,0.8742703688029781,wCTD,903.0083251714003,1796.9689520078355,0.8646519060150397,gal10,09132019
106,0.2650176677894372,0.010108798734100977,0,755.5649498808734,09132019_wCTD_22,106,157306,09132019_wCTD_22_157306_0,6407.0,177.93536560042182,0.8743570428378116,wCTD,1264.0136659780708,1800.9788654060067,0.8342263530968579,gal10,09132019
111,0.2596677369454603,0.0064010836292013856,0,1118.0392202909095,09132019_wCTD_22,111,160445,09132019_wCTD_22_160445_0,9714.0,258.01828655553743,0.877053310005193,wCTD,783.0800042955327,1837.042525773196,0.8906864350319688,gal10,09132019
113,0.3071012187845519,0.012813138289171331,0,592.277434889933,09132019_wCTD_22,113,160713,09132019_wCTD_22_160713_0,5202.0,139.15458079007348,0.8746723344669922,wCTD,884.9426312588687,1839.9616866004455,0.7776363517561473,gal10,09132019
114,0.2630225079822031,0.01023065021430899,0,731.7922087277808,09132019_wCTD_22,114,160742,09132019_wCTD_22_160742_0,6339.0,171.6920194390035,0.8748608233389409,wCTD,1648.9319114027896,1839.937325676784,0.8697592686038489,gal10,09132019
112,0.3234440502542012,0.007859425536864395,0,972.5212289901596,09132019_wCTD_22,112,161271,09132019_wCTD_22_161271_0,8041.0,227.88213489176832,0.8750308636532079,wCTD,1548.9845679012344,1845.9855555555555,0.7522266045513655,gal10,09132019
116,0.3690975864719052,0.012494146819799521,0,598.0405236543191,09132019_wCTD_22,116,162781,09132019_wCTD_22_162781_0,5317.0,140.35522428265392,0.8748189361519273,wCTD,827.999799237101,1864.003011443485,0.8308593665703603,gal10,09132019
117,0.3069471771898067,0.006353868019328999,0,1036.3954627954392,09132019_wCTD_22,117,164311,09132019_wCTD_22_164311_0,9781.0,243.1303072475399,0.8748758683299581,wCTD,1824.061051899908,1880.9219184430026,0.8882011573306334,gal10,09132019
4,0.32069339102906463,0.013605297998713227,0,570.0934956125482,09132019_wCTD_3,0,11925,09132019_wCTD_3_11925_0,5185.0,126.79417257094583,0.8818109573191913,wCTD,253.9789385004213,138.02990732940182,0.7975672509781954,gal10,09132019
11,0.2882159043493581,0.009251881197640607,0,764.0069318834549,09132019_wCTD_3,0,37752,09132019_wCTD_3_37752_0,7298.0,181.18599091814136,0.8734115372164274,wCTD,1698.995599559956,430.9214207134999,0.7302475438456048,gal10,09132019
12,0.33259176858556844,0.007285777937598406,0,1127.939826829039,09132019_wCTD_3,12,38721,09132019_wCTD_3_38721_0,9080.0,264.39466666782454,0.8749828916481898,wCTD,1638.973493719395,442.00713221205024,0.8357010573677083,gal10,09132019
13,0.3011345729118918,0.008375466327506511,0,991.9002458414616,09132019_wCTD_3,13,39762,09132019_wCTD_3_39762_0,7989.0,229.93450802401642,0.8764632740268304,wCTD,1742.0342573538312,454.0199733688415,0.9192653155005904,gal10,09132019
14,0.27196955965356595,0.00935816687433866,0,871.1095852293672,09132019_wCTD_3,14,40551,09132019_wCTD_3_40551_0,7223.0,208.4419352113276,0.8721907744702334,wCTD,1683.0052377670572,463.0243969676085,0.9152199104905336,gal10,09132019
15,0.3111111110583357,0.0088319215670947,0,920.9387344878357,09132019_wCTD_3,15,41049,09132019_wCTD_3_41049_0,7612.0,213.12467453923188,0.8766863057835285,wCTD,1641.9946544980444,469.06571056062586,0.7742525148716141,gal10,09132019
16,0.3050952774844459,0.010487466962060323,0,759.6844032730818,09132019_wCTD_3,0,43673,09132019_wCTD_3_43673_0,6520.0,179.98528852637105,0.8735438559923744,wCTD,1739.9375691480955,498.9577999051683,0.8157410007744696,gal10,09132019
17,0.29833770772127344,0.010709918173214664,0,717.2996088435893,09132019_wCTD_3,17,45396,09132019_wCTD_3_45396_0,6399.0,168.3384753261989,0.8748236227610359,wCTD,1092.0323066622032,519.0118848342819,0.9310876583083416,gal10,09132019
19,0.33598051669462303,0.0050999619968377895,0,1466.8981120258004,09132019_wCTD_3,0,47312,09132019_wCTD_3_47312_0,12674.0,332.9547732379098,0.8792162418695748,wCTD,1629.959564541213,540.9427027911926,0.8605949988408109,gal10,09132019
20,0.3063683304119848,0.008904002625649854,0,902.9281986112808,09132019_wCTD_3,0,48077,09132019_wCTD_3_48077_0,7556.0,205.3201089927248,0.8789803086410545,wCTD,1777.9579787234045,550.0632978723404,0.8529526076801185,gal10,09132019
21,0.3496003364851493,0.010301786967187794,0,750.6791353348042,09132019_wCTD_3,21,48679,09132019_wCTD_3_48679_0,6625.0,179.86521828719398,0.8720072666352152,wCTD,1586.952175303903,556.9976007677543,0.6800442565899545,gal10,09132019
24,0.2690629544423305,0.010741929968925291,0,754.6414532276464,09132019_wCTD_3,0,54474,09132019_wCTD_3_54474_0,6382.0,176.74339206859116,0.8750951760943195,wCTD,1622.9509944311853,623.0523468575974,0.8147605336739497,gal10,09132019
25,0.33262741771387444,0.00697470240019886,0,1109.929290952484,09132019_wCTD_3,25,56061,09132019_wCTD_3_56061_0,9454.0,259.4717868615662,0.8753437848470009,wCTD,1688.9737126784942,640.9348766767632,0.8357691801711362,gal10,09132019
27,0.3658272406266376,0.012416349384958086,0,583.6614326395528,09132019_wCTD_3,27,57598,09132019_wCTD_3_57598_0,5615.0,140.2420393587734,0.8716193103508589,wCTD,1377.0279777823496,659.0512240279777,0.7503266387322803,gal10,09132019
26,0.30028011196070586,0.014242816266586928,0,558.0864716948449,09132019_wCTD_3,0,58334,09132019_wCTD_3_58334_0,4984.0,129.43571783284054,0.876397335206256,wCTD,410.9272805507745,668.0141996557659,0.9196757127178796,gal10,09132019
28,0.2885710114890423,0.007890844320281934,0,1065.8635131745134,09132019_wCTD_3,28,60825,09132019_wCTD_3_60825_0,8437.0,243.2623045726669,0.8785042640932171,wCTD,370.9818632420863,696.9781457699672,0.7572522238391978,gal10,09132019
29,0.3577165182640077,0.010751381654065086,0,721.3819969756082,09132019_wCTD_3,29,61635,09132019_wCTD_3_61635_0,6377.0,168.2184050870219,0.8756774056551686,wCTD,1351.0540945406126,706.0765645805592,0.87051421023726,gal10,09132019
29,0.31370851361797736,0.016763462922965683,0,547.400220408089,09132019_wCTD_3,0,62157,09132019_wCTD_3_62157_0,4339.0,131.35684165967305,0.8717999170771131,wCTD,1311.9576661548585,711.9925422241721,0.7364303278741816,gal10,09132019
40,0.3396658273427178,0.013482201591388809,0,688.9630323978098,09132019_wCTD_3,0,82257,09132019_wCTD_3_82257_0,5226.0,164.37615743335687,0.8725910423686623,wCTD,1365.9661903102126,939.9329034506796,0.7950521517881775,gal10,09132019
34,0.3286796967832709,0.010320930264284664,0,784.2988023043733,09132019_wCTD_3,34,85248,09132019_wCTD_3_85248_0,6614.0,182.26662307073462,0.876131059718132,wCTD,338.97213717085117,974.9350887936314,0.8039378910494577,gal10,09132019
36,0.2918101798140432,0.009718408546009352,0,818.5188204698272,09132019_wCTD_3,36,85471,09132019_wCTD_3_85471_0,6981.0,191.031750530658,0.8755643206331509,wCTD,1477.9818101804312,976.9295877952178,0.846819619022146,gal10,09132019
35,0.3362621704259648,0.01185958916813922,0,656.7842082983652,09132019_wCTD_3,35,85775,09132019_wCTD_3_85775_0,5846.0,151.1684311238833,0.8774026818850961,wCTD,381.0413162705667,981.0305301645337,0.8894342226885726,gal10,09132019
37,0.3205020919608084,0.01445511659514989,0,562.529070544395,09132019_wCTD_3,37,86185,09132019_wCTD_3_86185_0,4921.0,132.07726309473523,0.8747617452726939,wCTD,271.9289220917823,986.0179295624333,0.8739334895945218,gal10,09132019
40,0.3104659013760343,0.006592384552250945,0,1164.3211092996796,09132019_wCTD_3,40,86920,09132019_wCTD_3_86920_0,9962.0,275.20098819375744,0.8738639703240455,wCTD,1358.9496751572653,994.0834278642881,0.8129020582254276,gal10,09132019
41,0.3687267311438977,0.007131838931790281,0,1048.9336094505518,09132019_wCTD_3,41,87473,09132019_wCTD_3_87473_0,9261.0,242.6619533767817,0.8767316721257564,wCTD,143.97813644688645,1000.988782051282,0.7883673465316512,gal10,09132019
38,0.2784538296064573,0.004583100356068392,0,1506.5212909542208,09132019_wCTD_3,38,87598,09132019_wCTD_3_87598_0,14025.0,332.3544220420247,0.8828303888612645,wCTD,720.9858930421616,1001.9923487686301,0.7825898120918505,gal10,09132019
43,0.3152280931547049,0.008235471561228393,0,943.8721501706488,09132019_wCTD_3,43,87687,09132019_wCTD_3_87687_0,8113.0,212.1641126258156,0.8804654665178917,wCTD,589.0470678030782,1002.9676885892379,0.8466823702631725,gal10,09132019
42,0.31278082867878665,0.013171200018685977,0,628.5677020917627,09132019_wCTD_3,42,88010,09132019_wCTD_3_88010_0,5333.0,147.56632394857238,0.8747765439872172,wCTD,231.9348615090736,1007.0425978987583,0.8876096622223494,gal10,09132019
46,0.3312410840709726,0.014216302881941232,0,554.1241538020029,09132019_wCTD_3,0,88526,09132019_wCTD_3_88526_0,4992.0,133.27796548650556,0.8714814723578782,wCTD,376.9280606717226,1013.0669555796317,0.8353541434057217,gal10,09132019
47,0.3348115298763753,0.008815355057706049,0,916.4961356382856,09132019_wCTD_3,47,88629,09132019_wCTD_3_88629_0,7625.0,212.52432334334668,0.8764200731584922,wCTD,875.0641949430105,1014.0326215118564,0.8872789020689538,gal10,09132019
51,0.3025628264984915,0.012333633002611958,0,631.8095985495428,09132019_wCTD_3,51,90564,09132019_wCTD_3_90564_0,5648.0,149.2473072970508,0.8739439519596532,wCTD,272.91106043329535,1036.9675028506274,0.8327318305543127,gal10,09132019
55,0.2939130434143667,0.01084297131917902,0,713.2172207115702,09132019_wCTD_3,55,91827,09132019_wCTD_3_91827_0,6329.0,160.8941204972229,0.8800061218030102,wCTD,1410.0306397306397,1050.9818181818182,0.8466202795773657,gal10,09132019
54,0.3171566890639796,0.006415850063000143,0,1333.740216778472,09132019_wCTD_3,54,91963,09132019_wCTD_3_91963_0,10217.0,316.86536118818753,0.873168642688227,wCTD,755.0430320489737,1053.0058516384588,0.9132312776790248,gal10,09132019
58,0.3384094753937374,0.010547213802155307,0,734.3495828067281,09132019_wCTD_3,58,92022,09132019_wCTD_3_92022_0,6487.0,166.65749197772047,0.8792350560832131,wCTD,344.9859385219097,1053.995748855461,0.7377571206283571,gal10,09132019
57,0.31495348302360937,0.011526212515418887,0,690.4038752679343,09132019_wCTD_3,57,92583,09132019_wCTD_3_92583_0,5995.0,161.25433121475402,0.8754626106286297,wCTD,1436.936,1059.9424347826086,0.8693640743305642,gal10,09132019
60,0.30551139366573626,0.012495069722626298,0,591.3459279468827,09132019_wCTD_3,60,93626,09132019_wCTD_3_93626_0,5584.0,138.2008452927639,0.8753824399904621,wCTD,1290.9362436548226,1071.917157360406,0.8640389816885248,gal10,09132019
59,0.2889944575833344,0.009851611544977759,0,787.4206285229761,09132019_wCTD_3,59,93673,09132019_wCTD_3_93673_0,6896.0,180.82578020061024,0.8776997300344066,wCTD,243.92512961268682,1072.9425129612687,0.8743412019090309,gal10,09132019
61,0.3018914270936155,0.0128201926267124,0,636.972618834155,09132019_wCTD_3,61,93682,09132019_wCTD_3_93682_0,5460.0,148.16667514445754,0.8760075658459895,wCTD,419.02356267672,1072.9875589066921,0.8507842765735514,gal10,09132019
63,0.3305203937534247,0.009289864773674064,0,890.4408937368696,09132019_wCTD_3,63,95176,09132019_wCTD_3_95176_0,7271.0,207.4813732979113,0.8757798189397469,wCTD,800.985167206041,1089.9244875943905,0.8567280224256691,gal10,09132019
62,0.3491253643678707,0.008911795440984544,0,870.7493745118362,09132019_wCTD_3,62,95382,09132019_wCTD_3_95382_0,7550.0,211.8039019082845,0.86991767240168,wCTD,1358.0907335907334,1091.9922779922779,0.8048679854995576,gal10,09132019
69,0.3236340798987577,0.010808442908149649,0,752.8403996399909,09132019_wCTD_3,69,99784,09132019_wCTD_3_99784_0,6347.0,179.26486709130887,0.8728585095371708,wCTD,216.99250398724084,1142.925677830941,0.8229566980489157,gal10,09132019
70,0.27628156722239433,0.004363463181177568,0,1848.9616130871163,09132019_wCTD_3,70,101090,09132019_wCTD_3_101090_0,14696.0,417.84443233607146,0.8797791196857472,wCTD,795.9438924605494,1158.053445028898,0.8803375117485357,gal10,09132019
72,0.30545163006267995,0.013764691470234736,0,590.1452255551126,09132019_wCTD_3,72,101349,09132019_wCTD_3_101349_0,5133.0,140.84239055465858,0.8725496135334164,wCTD,926.9426246185147,1160.9662258392675,0.7669451624983762,gal10,09132019
75,0.3254529101470573,0.006700106236800227,0,1217.6322954942818,09132019_wCTD_3,75,103733,09132019_wCTD_3_103733_0,9813.0,283.1256239794416,0.8760585325256554,wCTD,817.9342273937483,1189.0725766689675,0.8679561991185113,gal10,09132019
76,0.2806717904125614,0.01420638579381256,0,544.8787453853714,09132019_wCTD_3,76,105147,09132019_wCTD_3_105147_0,4995.0,123.07199515645785,0.879846334594228,wCTD,140.02357866901718,1206.0352578228294,0.9245130873680564,gal10,09132019
81,0.30467490588267737,0.013055800143002234,0,584.0216433570837,09132019_wCTD_3,81,114885,09132019_wCTD_3_114885_0,5374.0,137.1202131401706,0.8747650060384639,wCTD,2011.9146792763158,1316.0306332236842,0.920105047910138,gal10,09132019
80,0.3086904042520548,0.014968645324584615,0,520.2643463540799,09132019_wCTD_3,80,115941,09132019_wCTD_3_115941_0,4776.0,122.35157372139564,0.8745444892612425,wCTD,1928.9176090468493,1327.911608585276,0.8455564215454039,gal10,09132019
82,0.3171376295350401,0.010666910565227556,0,779.7361332156461,09132019_wCTD_3,0,118753,09132019_wCTD_3_118753_0,6422.0,189.11062670382546,0.8703266239746649,wCTD,1882.0603634123806,1360.036187249769,0.906966228052686,gal10,09132019
84,0.27673410397959197,0.012203067468579623,0,657.1444190158962,09132019_wCTD_3,84,131445,09132019_wCTD_3_131445_0,5701.0,158.6127859528593,0.8709955744432913,wCTD,1130.997807418235,1505.0668737438336,0.7970970993361567,gal10,09132019
86,0.2991356099902032,0.00702603682775083,0,1101.644444449269,09132019_wCTD_3,86,135110,09132019_wCTD_3_135110_0,9390.0,254.30876657695384,0.8770150017824659,wCTD,1173.0528610354224,1547.0714986376022,0.9050980589718882,gal10,09132019
85,0.2988894253261976,0.012256927419525495,0,643.0962010321836,09132019_wCTD_3,85,135606,09132019_wCTD_3_135606_0,5679.0,145.7652703609169,0.8793965613835795,wCTD,1121.9471620612396,1553.0028005974607,0.8901804357449387,gal10,09132019
87,0.2668024439465712,0.008665318112970673,0,922.8598583146684,09132019_wCTD_3,87,135863,09132019_wCTD_3_135863_0,7745.0,215.40600908359548,0.8755504569436169,wCTD,1224.0055945875615,1555.9993494665625,0.8228030624731948,gal10,09132019
88,0.3247602932515781,0.0059341416259808075,0,1383.0890850802316,09132019_wCTD_3,88,139219,09132019_wCTD_3_139219_0,10990.0,318.666414775843,0.8772673796436024,wCTD,1886.031860404549,1594.9980901119889,0.8189914810906221,gal10,09132019
89,0.3183863459552542,0.00831392012655364,0,1006.4287447818823,09132019_wCTD_3,0,139433,09132019_wCTD_3_139433_0,8043.0,232.57605328591103,0.8768748873825539,wCTD,897.9945120496303,1597.9951085659748,0.7352842645510039,gal10,09132019
90,0.3007934258570709,0.007790228489628995,0,1102.8451468410392,09132019_wCTD_3,0,139460,09132019_wCTD_3_139460_0,8537.0,255.3893987295472,0.8765995566950968,wCTD,1827.0072945019049,1598.0186173108332,0.9256304891666762,gal10,09132019
92,0.32574550417416964,0.005973596014261224,0,1372.4028337934762,09132019_wCTD_3,92,143904,09132019_wCTD_3_143904_0,10922.0,317.4657123840728,0.8767433576227471,wCTD,1004.0321959755032,1648.9671041119861,0.8682489520569061,gal10,09132019
99,0.2721636701235454,0.009780640737679348,0,749.5985031822113,09132019_wCTD_3,99,161028,09132019_wCTD_3_161028_0,6941.0,168.57861580455298,0.8804022495970959,wCTD,1384.049335255486,1845.957872817556,0.8437650713714594,gal10,09132019
100,0.34803567116219913,0.012356082518331452,0,645.2574653373701,09132019_wCTD_3,100,161531,09132019_wCTD_3_161531_0,5639.0,147.08604299186425,0.8786641076473612,wCTD,1336.035355414961,1851.9302195757348,0.8852430000807299,gal10,09132019
2,0.2840416304674671,0.007430944904110911,0,717.7510817954593,09132019_wCTD_7,2,3479,09132019_wCTD_7_3479_0,6028.0,164.00936395660713,0.8783481561654679,wCTD,1227.9468049514887,41.03245232519237,0.8582172781026455,gal10,09132019
6,0.3453962436485881,0.0051124552632540714,0,1023.1975107161096,09132019_wCTD_7,6,22014,09132019_wCTD_7_22014_0,8463.0,236.8890740017466,0.8766308100304134,wCTD,1005.9895564421497,254.09293593053275,0.7811109234815269,gal10,09132019
7,0.2863791497715237,0.010006468628214738,0,504.63496098800863,09132019_wCTD_7,0,22385,09132019_wCTD_7_22385_0,4646.0,117.66411176974744,0.875690136047385,wCTD,1465.0026171782058,258.0618605757792,0.8892815069500725,gal10,09132019
