mov_name,date,strain,num_spots,frac_cells
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4252019,TL47pQC99,5,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4252019,TL47pQC99,6,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4252019,TL47pQC99,7,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_2_w2GFPlow,4252019,TL47pQC99,9,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,1,0.37735849056603776
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,2,0.33962264150943394
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,3,0.1509433962264151
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,4,0.07547169811320754
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,5,0.05660377358490566
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,6,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,7,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_3_w2GFPlow,4252019,TL47pQC99,9,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,1,0.34375
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,2,0.328125
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,3,0.171875
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,4,0.109375
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,5,0.015625
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,6,0.03125
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,7,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_4_w2GFPlow,4252019,TL47pQC99,9,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,1,0.31683168316831684
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,2,0.37623762376237624
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,3,0.18811881188118812
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,4,0.1188118811881188
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,5,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,6,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,7,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_5_w2GFPlow,4252019,TL47pQC99,9,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,1,0.3333333333333333
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,2,0.358974358974359
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,3,0.15384615384615385
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,4,0.1111111111111111
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,5,0.017094017094017096
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,6,0.008547008547008548
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,7,0.017094017094017096
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_6_w2GFPlow,4252019,TL47pQC99,9,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,1,0.33653846153846156
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,2,0.27884615384615385
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,3,0.16346153846153846
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,4,0.17307692307692307
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,5,0.028846153846153848
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,6,0.019230769230769232
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,7,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_7_w2GFPlow,4252019,TL47pQC99,9,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,1,0.37404580152671757
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,2,0.32061068702290074
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,3,0.183206106870229
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,4,0.08396946564885496
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,5,0.030534351145038167
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,7,0.007633587786259542
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,7,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_8_w2GFPlow,4252019,TL47pQC99,9,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,1,0.14814814814814814
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,2,0.4074074074074074
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,3,0.24691358024691357
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,4,0.14814814814814814
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,5,0.037037037037037035
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,7,0.012345679012345678
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,7,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,8,0.0
04252019_TL47pQC99_255u100%int480_150msExp_30-50minPosGal_9_w2GFPlow,4252019,TL47pQC99,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,1,0.7083333333333334
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,2,0.22916666666666666
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,3,0.0625
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_10_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,1,0.7428571428571429
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,2,0.2
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,3,0.02857142857142857
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,4,0.02857142857142857
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_11_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,1,0.8048780487804879
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,2,0.17073170731707318
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,3,0.024390243902439025
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_12_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,1,0.7872340425531915
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,2,0.1702127659574468
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,3,0.0425531914893617
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_13_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,1,0.7380952380952381
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,2,0.2619047619047619
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,3,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_14_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,1,0.5681818181818182
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,2,0.3181818181818182
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,3,0.11363636363636363
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_15_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,1,0.8076923076923077
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,2,0.1346153846153846
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,3,0.057692307692307696
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_16_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,1,0.6818181818181818
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,2,0.25
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,3,0.06818181818181818
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_17_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,1,0.717391304347826
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,2,0.17391304347826086
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,3,0.08695652173913043
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,4,0.021739130434782608
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_18_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,1,0.6046511627906976
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,2,0.23255813953488372
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,3,0.06976744186046512
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,4,0.09302325581395349
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_19_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,1,0.7894736842105263
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,2,0.21052631578947367
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,3,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_1_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,1,0.6585365853658537
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,2,0.3170731707317073
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,5,0.024390243902439025
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_20_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,1,0.5789473684210527
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,2,0.2631578947368421
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,3,0.13157894736842105
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,4,0.02631578947368421
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_21_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,1,0.6111111111111112
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,2,0.2962962962962963
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,3,0.09259259259259259
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,4,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_22_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,1,0.5909090909090909
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,2,0.2727272727272727
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,3,0.11363636363636363
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,4,0.022727272727272728
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_23_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,1,0.5333333333333333
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,2,0.24444444444444444
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,3,0.15555555555555556
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,4,0.044444444444444446
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,5,0.022222222222222223
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_24_w2GFPlow,4312019,TL47pQC115,9,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,1,0.5416666666666666
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,2,0.2708333333333333
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,3,0.10416666666666667
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,4,0.08333333333333333
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,5,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,6,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,7,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,8,0.0
04312019_TL47pQC115_255u100%int480_50msExp_30-50minPosGal_25_w2GFPlow,4312019,TL47pQC115,9,0.0
