time_postinduction,mov_name,strain,no_TS,no_cells,frac_active,thresh,rep,date,CTDr
38.13333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_11,yQC22,17,110,0.15454545454545454,10,11.0,05222019,14
38.266666666666666,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_12,yQC26,8,95,0.08421052631578947,10,12.0,05222019,101
38.45,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_8,yQC62,3,114,0.02631578947368421,10,8.0,03132019,10
38.55,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_11,yQC63,2,129,0.015503875968992248,10,11.0,05222019,9
38.75,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_11,yQC23,12,165,0.07272727272727272,10,11.0,05222019,12
38.8,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_12,yQC22,13,95,0.1368421052631579,10,12.0,05222019,14
38.9,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_8,yQC22,76,224,0.3392857142857143,10,8.0,03052019,14
38.91666666666666,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_8,yQC63,2,63,0.031746031746031744,10,8.0,03272019,9
38.95,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_13,yQC21,23,151,0.152317880794702,10,13.0,05232019,26
38.98333333333333,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_9,yQC21,92,245,0.37551020408163266,10,9.0,03052019,26
39.11666666666667,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_7,yQC26,11,39,0.28205128205128205,10,7.0,03062019,101
39.15,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_11,yQC23,54,214,0.2523364485981308,10,11.0,03052019,12
39.266666666666666,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_13,yQC26,7,89,0.07865168539325842,10,13.0,05222019,101
39.316666666666656,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_12,yQC63,2,137,0.014598540145985401,10,12.0,05222019,9
39.433333333333344,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_13,yQC22,14,85,0.16470588235294117,10,13.0,05222019,14
39.55,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_14,yQC21,27,157,0.17197452229299362,10,14.0,05232019,26
39.66666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_12,yQC62,7,110,0.06363636363636363,10,12.0,05222019,10
39.71666666666667,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_9,yQC62,4,122,0.03278688524590164,10,9.0,03132019,10
39.8,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_12,yQC23,5,123,0.04065040650406504,10,12.0,05222019,12
39.91666666666666,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_14,yQC26,3,94,0.031914893617021274,10,14.0,05222019,101
39.933333333333344,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_9,yQC22,69,239,0.28870292887029286,10,9.0,03052019,14
39.96666666666667,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_10,yQC21,116,274,0.4233576642335766,10,10.0,03052019,26
39.96666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_9,yQC63,2,63,0.031746031746031744,10,9.0,03272019,9
40.016666666666666,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_13,yQC63,2,131,0.015267175572519083,10,13.0,05222019,9
40.16666666666666,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_12,yQC23,82,253,0.3241106719367589,10,12.0,03052019,12
40.16666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_8,yQC26,8,47,0.1702127659574468,10,8.0,03062019,101
40.183333333333344,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_14,yQC22,10,72,0.1388888888888889,10,14.0,05222019,14
40.183333333333344,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_15,yQC21,23,140,0.16428571428571428,10,15.0,05232019,26
40.46666666666667,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_13,yQC62,4,89,0.0449438202247191,10,13.0,05222019,10
40.516666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_13,yQC23,6,130,0.046153846153846156,10,13.0,05222019,12
40.683333333333344,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_15,yQC26,10,129,0.07751937984496124,10,15.0,05222019,101
40.73333333333333,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_10,yQC62,2,96,0.020833333333333332,10,10.0,03132019,10
40.8,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_16,yQC21,19,153,0.12418300653594772,10,16.0,05232019,26
40.98333333333333,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_10,yQC63,1,53,0.018867924528301886,10,10.0,03272019,9
41.066666666666656,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_9,yQC26,10,86,0.11627906976744186,10,9.0,03062019,101
41.083333333333336,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_11,yQC21,106,242,0.4380165289256198,10,11.0,03052019,26
41.15,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_14,yQC63,2,142,0.014084507042253521,10,14.0,05222019,9
41.3,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_15,yQC22,10,79,0.12658227848101267,10,15.0,05222019,14
41.3,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_14,yQC23,9,127,0.07086614173228346,10,14.0,05222019,12
41.433333333333344,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_14,yQC62,10,109,0.09174311926605505,10,14.0,05222019,10
41.46666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_13,yQC23,52,188,0.2765957446808511,10,13.0,03052019,12
41.48333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_16,yQC26,15,118,0.1271186440677966,10,16.0,05222019,101
41.516666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_17,yQC21,25,149,0.16778523489932887,10,17.0,05232019,26
41.566666666666656,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_10,yQC22,57,205,0.2780487804878049,10,10.0,03052019,14
41.933333333333344,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_11,yQC62,10,102,0.09803921568627451,10,11.0,03132019,10
42.0,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_15,yQC63,1,137,0.0072992700729927005,10,15.0,05222019,9
42.016666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_10,yQC26,9,64,0.140625,10,10.0,03062019,101
42.066666666666656,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_16,yQC22,4,91,0.04395604395604396,10,16.0,05222019,14
42.13333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_18,yQC21,12,143,0.08391608391608392,10,18.0,05232019,26
42.23333333333333,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_11,yQC63,1,50,0.02,10,11.0,03272019,9
42.266666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_15,yQC23,7,134,0.05223880597014925,10,15.0,05222019,12
42.266666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_15,yQC62,5,112,0.044642857142857144,10,15.0,05222019,10
42.316666666666656,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_14,yQC23,51,206,0.24757281553398058,10,14.0,03052019,12
42.41666666666666,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_17,yQC26,5,97,0.05154639175257732,10,17.0,05222019,101
42.566666666666656,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_11,yQC22,61,227,0.2687224669603524,10,11.0,03052019,14
42.78333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_16,yQC63,3,146,0.02054794520547945,10,16.0,05222019,9
42.833333333333336,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_17,yQC22,14,100,0.14,10,17.0,05222019,14
42.833333333333336,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_19,yQC21,15,134,0.11194029850746269,10,19.0,05232019,26
42.9,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_12,yQC21,94,243,0.3868312757201646,10,12.0,03052019,26
42.96666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_16,yQC23,12,135,0.08888888888888889,10,16.0,05222019,12
43.16666666666666,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_12,yQC62,4,98,0.04081632653061224,10,12.0,03132019,10
43.18333333333334,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_12,yQC63,2,66,0.030303030303030304,10,12.0,03272019,9
43.2,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_15,yQC23,45,198,0.22727272727272727,10,15.0,03052019,12
43.28333333333333,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_11,yQC26,12,98,0.12244897959183673,10,11.0,03062019,101
43.33333333333334,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_16,yQC62,3,104,0.028846153846153848,10,16.0,05222019,10
43.43333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_18,yQC26,12,120,0.1,10,18.0,05222019,101
43.55,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_20,yQC21,22,144,0.1527777777777778,10,20.0,05232019,26
43.6,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_12,yQC22,54,205,0.2634146341463415,10,12.0,03052019,14
43.66666666666666,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_18,yQC22,4,115,0.034782608695652174,10,18.0,05222019,14
43.71666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_17,yQC63,5,105,0.047619047619047616,10,17.0,05222019,9
43.75,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_17,yQC23,10,136,0.07352941176470588,10,17.0,05222019,12
44.1,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_13,yQC21,121,313,0.3865814696485623,10,13.0,03052019,26
44.15,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_16,yQC23,59,239,0.24686192468619247,10,16.0,03052019,12
44.15,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_19,yQC26,11,120,0.09166666666666666,10,19.0,05222019,101
44.28333333333333,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_13,yQC62,4,93,0.043010752688172046,10,13.0,03132019,10
44.28333333333333,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_13,yQC63,4,106,0.03773584905660377,10,13.0,03272019,9
44.28333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_17,yQC62,5,82,0.06097560975609756,10,17.0,05222019,10
44.28333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_21,yQC21,21,150,0.14,10,21.0,05232019,26
44.43333333333334,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_12,yQC26,10,90,0.1111111111111111,10,12.0,03062019,101
44.48333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_19,yQC22,6,114,0.05263157894736842,10,19.0,05222019,14
44.53333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_18,yQC63,3,106,0.02830188679245283,10,18.0,05222019,9
44.58333333333334,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_13,yQC22,41,192,0.21354166666666666,10,13.0,03052019,14
44.81666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_18,yQC23,6,107,0.056074766355140186,10,18.0,05222019,12
44.85,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_22,yQC21,16,147,0.10884353741496598,10,22.0,05232019,26
45.0,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_17,yQC23,52,228,0.22807017543859648,10,17.0,03052019,12
45.11666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_14,yQC63,3,129,0.023255813953488372,10,14.0,03272019,9
45.18333333333334,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_14,yQC62,7,104,0.0673076923076923,10,14.0,03132019,10
45.23333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_20,yQC26,9,102,0.08823529411764706,10,20.0,05222019,101
45.26666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_18,yQC62,4,74,0.05405405405405406,10,18.0,05222019,10
45.33333333333334,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_13,yQC26,7,87,0.08045977011494253,10,13.0,03062019,101
45.4,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_20,yQC22,9,108,0.08333333333333333,10,20.0,05222019,14
45.46666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_19,yQC63,2,136,0.014705882352941176,10,19.0,05222019,9
45.56666666666666,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_14,yQC21,101,281,0.3594306049822064,10,14.0,03052019,26
45.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_23,yQC21,8,132,0.06060606060606061,10,23.0,05232019,26
45.71666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,3,100,0.03,10,19.0,05222019,12
45.93333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_21,yQC26,5,107,0.04672897196261682,10,21.0,05222019,101
46.05,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_15,yQC63,4,136,0.029411764705882353,10,15.0,03272019,9
46.06666666666666,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_18,yQC23,65,250,0.26,10,18.0,03052019,12
46.11666666666667,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_15,yQC62,4,92,0.043478260869565216,10,15.0,03132019,10
46.13333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_21,yQC22,10,108,0.09259259259259259,10,21.0,05222019,14
46.2,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_14,yQC26,10,101,0.09900990099009901,10,14.0,03062019,101
46.25,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_14,yQC22,46,179,0.2569832402234637,10,14.0,03052019,14
46.3,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_20,yQC63,2,137,0.014598540145985401,10,20.0,05222019,9
46.35,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_24,yQC21,7,127,0.05511811023622047,10,24.0,05232019,26
46.65,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,8,117,0.06837606837606838,10,20.0,05222019,12
46.71666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_22,yQC26,8,107,0.07476635514018691,10,22.0,05222019,101
46.73333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_19,yQC62,8,88,0.09090909090909091,10,19.0,05222019,10
46.9,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_22,yQC22,23,111,0.2072072072072072,10,22.0,05222019,14
46.93333333333334,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_19,yQC23,48,217,0.22119815668202766,10,19.0,03052019,12
47.01666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_15,yQC26,15,112,0.13392857142857142,10,15.0,03062019,101
47.01666666666666,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_16,yQC63,4,114,0.03508771929824561,10,16.0,03272019,9
47.01666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_25,yQC21,9,150,0.06,10,25.0,05232019,26
47.06666666666666,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_16,yQC62,5,77,0.06493506493506493,10,16.0,03132019,10
47.11666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_21,yQC63,1,136,0.007352941176470588,10,21.0,05222019,9
47.23333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_15,yQC22,43,197,0.2182741116751269,10,15.0,03052019,14
47.58333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_20,yQC62,4,84,0.047619047619047616,10,20.0,05222019,10
47.63333333333333,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,6,119,0.05042016806722689,10,21.0,05222019,12
47.65,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_23,yQC26,5,80,0.0625,10,23.0,05222019,101
47.65,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_26,yQC21,12,165,0.07272727272727272,10,26.0,05232019,26
47.68333333333334,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_23,yQC22,11,95,0.11578947368421053,10,23.0,05222019,14
47.86666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_17,yQC63,6,131,0.04580152671755725,10,17.0,03272019,9
47.91666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_20,yQC23,40,198,0.20202020202020202,10,20.0,03052019,12
47.95,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_16,yQC26,6,99,0.06060606060606061,10,16.0,03062019,101
47.96666666666667,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_17,yQC62,3,68,0.04411764705882353,10,17.0,03132019,10
48.03333333333333,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_22,yQC63,3,124,0.024193548387096774,10,22.0,05222019,9
48.05,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_16,yQC22,32,157,0.20382165605095542,10,16.0,03052019,14
48.13333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_27,yQC21,13,173,0.07514450867052024,10,27.0,05232019,26
48.48333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_24,yQC26,8,109,0.07339449541284404,10,24.0,05222019,101
48.56666666666666,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_24,yQC22,10,96,0.10416666666666667,10,24.0,05222019,14
48.58333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_21,yQC62,7,99,0.0707070707070707,10,21.0,05222019,10
48.66666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_22,yQC23,6,161,0.037267080745341616,10,22.0,05222019,12
48.85,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_18,yQC62,11,98,0.11224489795918367,10,18.0,03132019,10
48.86666666666667,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_21,yQC23,39,196,0.1989795918367347,10,21.0,03052019,12
48.86666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_18,yQC63,1,122,0.00819672131147541,10,18.0,03272019,9
48.95,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_28,yQC21,14,171,0.08187134502923976,10,28.0,05232019,26
48.96666666666667,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_17,yQC26,8,100,0.08,10,17.0,03062019,101
49.08333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_17,yQC22,37,171,0.21637426900584794,10,17.0,03052019,14
49.38333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_25,yQC26,6,93,0.06451612903225806,10,25.0,05222019,101
49.46666666666667,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_22,yQC62,3,76,0.039473684210526314,10,22.0,05222019,10
49.53333333333333,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_25,yQC22,17,103,0.1650485436893204,10,25.0,05222019,14
49.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_29,yQC21,9,149,0.06040268456375839,10,29.0,05232019,26
49.76666666666666,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_18,yQC26,10,119,0.08403361344537816,10,18.0,03062019,101
49.8,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_19,yQC63,6,132,0.045454545454545456,10,19.0,03272019,9
49.85,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_19,yQC62,14,86,0.16279069767441862,10,19.0,03132019,10
49.86666666666667,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_24,yQC63,3,130,0.023076923076923078,10,24.0,05222019,9
50.11666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_26,yQC26,8,116,0.06896551724137931,10,26.0,05222019,101
50.13333333333333,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_18,yQC22,30,193,0.15544041450777202,10,18.0,03052019,14
50.36666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_30,yQC21,5,158,0.03164556962025317,10,30.0,05232019,26
50.66666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_20,yQC63,6,119,0.05042016806722689,10,20.0,03272019,9
51.41666666666667,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_21,yQC63,2,123,0.016260162601626018,10,21.0,03272019,9
30.0,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_3,yQC21,129,252,0.5119047619047619,11,3.0,03052019,26
30.0,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_1,yQC22,80,223,0.35874439461883406,11,1.0,03052019,14
30.0,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_1,yQC23,63,240,0.2625,11,1.0,03052019,12
30.0,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_1,yQC26,9,112,0.08035714285714286,11,1.0,03062019,101
30.0,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_1,yQC22,18,88,0.20454545454545456,11,1.0,05222019,14
30.0,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_1,yQC23,9,107,0.08411214953271028,11,1.0,05222019,12
30.0,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_1,yQC26,6,101,0.0594059405940594,11,1.0,05222019,101
30.0,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_1,yQC62,1,113,0.008849557522123894,11,1.0,05222019,10
30.0,05222019_yQC63_255u100%int480_150msExp_30-50minPosGal_1,yQC63,1,144,0.006944444444444444,11,1.0,05222019,9
30.0,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_1,yQC21,58,159,0.36477987421383645,11,1.0,05232019,26
30.61666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_2,yQC21,48,167,0.2874251497005988,11,2.0,05232019,26
30.88333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_2,yQC23,47,208,0.22596153846153846,11,2.0,03052019,12
30.88333333333333,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_2,yQC23,7,80,0.0875,11,2.0,05222019,12
30.9,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_2,yQC22,15,103,0.14563106796116504,11,2.0,05222019,14
30.98333333333333,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_2,yQC62,3,117,0.02564102564102564,11,2.0,05222019,10
31.0,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_2,yQC26,8,111,0.07207207207207207,11,2.0,05222019,101
31.15,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_2,yQC22,78,225,0.3466666666666667,11,2.0,03052019,14
31.216666666666665,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_4,yQC21,135,291,0.4639175257731959,11,4.0,03052019,26
31.266666666666666,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_2,yQC62,1,78,0.01282051282051282,11,2.0,03132019,10
31.316666666666666,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_3,yQC21,39,127,0.30708661417322836,11,3.0,05232019,26
31.6,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_3,yQC23,62,250,0.248,11,3.0,03052019,12
31.716666666666665,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_3,yQC22,16,103,0.1553398058252427,11,3.0,05222019,14
31.766666666666666,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_3,yQC62,3,109,0.027522935779816515,11,3.0,05222019,10
31.78333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_3,yQC26,5,94,0.05319148936170213,11,3.0,05222019,101
31.8,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_2,yQC26,4,101,0.039603960396039604,11,2.0,03062019,101
31.83333333333333,03272019_yQC63TL174_255u100%int480_150msExp_30-50minPosGal_2,yQC63,2,79,0.02531645569620253,11,2.0,03272019,9
31.91666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_3,yQC23,18,130,0.13846153846153847,11,3.0,05222019,12
32.03333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_4,yQC21,48,160,0.3,11,4.0,05232019,26
32.36666666666667,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_5,yQC21,132,291,0.4536082474226804,11,5.0,03052019,26
32.45,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_3,yQC22,65,203,0.32019704433497537,11,3.0,03052019,14
32.45,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_4,yQC26,8,106,0.07547169811320754,11,4.0,05222019,101
32.583333333333336,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_4,yQC22,12,108,0.1111111111111111,11,4.0,05222019,14
32.6,05222019_yQC62_255u100%int480_150msExp_30-50minPosGal_4,yQC62,1,102,0.00980392156862745,11,4.0,05222019,10
32.61666666666667,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_4,yQC23,19,128,0.1484375,11,4.0,05222019,12
32.63333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_4,yQC23,63,220,0.2863636363636364,11,4.0,03052019,12
32.63333333333333,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_5,yQC21,35,154,0.22727272727272727,11,5.0,05232019,26
33.11666666666667,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_5,yQC26,3,89,0.033707865168539325,11,5.0,05222019,101
33.18333333333333,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_3,yQC26,5,95,0.05263157894736842,11,3.0,03062019,101
33.31666666666667,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_5,yQC22,15,100,0.15,11,5.0,05222019,14
33.4,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_6,yQC21,34,139,0.2446043165467626,11,6.0,05232019,26
33.516666666666666,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_5,yQC23,12,133,0.09022556390977443,11,5.0,05222019,12
33.63333333333333,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_5,yQC23,60,234,0.2564102564102564,11,5.0,03052019,12
33.7,03132019_yQC62_255u100%int480_150msExp_30-50minPosGal_4,yQC62,2,92,0.021739130434782608,11,4.0,03132019,10
33.8,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_6,yQC21,100,241,0.4149377593360996,11,6.0,03052019,26
33.88333333333333,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_6,yQC26,1,100,0.01,11,6.0,05222019,101
34.18333333333334,05222019_yQC22_255u100%int480_150msExp_30-50minPosGal_6,yQC22,15,95,0.15789473684210525,11,6.0,05222019,14
34.21666666666667,05232019_yQC21_255u100%int480_150msExp_30-50minPosGal_7,yQC21,22,108,0.2037037037037037,11,7.0,05232019,26
34.35,03052019_yQC22_255u100%int480_150msExp_30-50minPosGal_4,yQC22,39,161,0.2422360248447205,11,4.0,03052019,14
34.416666666666664,05222019_yQC23_255u100%int480_150msExp_30-50minPosGal_6,yQC23,8,125,0.064,11,6.0,05222019,12
34.583333333333336,03052019_yQC23_255u100%int480_150msExp_30-50minPosGal_6,yQC23,54,219,0.2465753424657534,11,6.0,03052019,12
34.65,03062019_yQC26_255u100%int480_150msExp_30-50minPosGal_4,yQC26,6,79,0.0759493670886076,11,4.0,03062019,101
34.68333333333334,05222019_yQC26_255u100%int480_150msExp_30-50minPosGal_7,yQC26,3,89,0.033707865168539325,11,7.0,05222019,101
34.7,03052019_yQC21_255u100%int480_150msExp_30-45minPosGal_72,yQC21,90,228,0.39473684210526316,11,7.5,03052019,26
