strain,time,spot
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,1.0
yQC21,14.333333333333334,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,1.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC23,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,1.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC22,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,1.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
yQC21,14.666666666666666,0.0
