label,area_cell,intensity_sum_cell,area_nuc,intensity_sum_nuc,channel,im_name,strain
30,4680,7871321,599,1458924,1,09182019_hCTD_11,hCTD
31,5477,16800172,618,2644805,1,09182019_hCTD_11,hCTD
32,5070,16239986,534,2098675,1,09182019_hCTD_11,hCTD
33,3514,12993880,605,2558311,1,09182019_hCTD_11,hCTD
34,3518,9520480,550,1911337,1,09182019_hCTD_11,hCTD
35,4652,8209828,491,1196712,1,09182019_hCTD_11,hCTD
36,4907,16941086,632,2969951,1,09182019_hCTD_11,hCTD
37,4832,14713306,675,3091998,1,09182019_hCTD_11,hCTD
38,4162,11161783,498,1927120,1,09182019_hCTD_11,hCTD
39,3686,11861257,549,2131971,1,09182019_hCTD_11,hCTD
40,6210,20443387,997,4442932,1,09182019_hCTD_11,hCTD
41,4624,14068581,503,2309946,1,09182019_hCTD_11,hCTD
42,5121,16030631,622,2983522,1,09182019_hCTD_11,hCTD
43,5367,13037930,429,1507252,1,09182019_hCTD_11,hCTD
1,4887,5123173,374,1587711,2,09182019_hCTD_11,hCTD
2,4765,5121698,372,1568629,2,09182019_hCTD_11,hCTD
4,7417,6360217,263,1263954,2,09182019_hCTD_11,hCTD
5,4265,4595761,261,1134267,2,09182019_hCTD_11,hCTD
6,3891,5538649,360,1804759,2,09182019_hCTD_11,hCTD
7,4028,7339661,525,3440720,2,09182019_hCTD_11,hCTD
8,3282,4677768,422,2052885,2,09182019_hCTD_11,hCTD
9,3881,7449667,618,4322722,2,09182019_hCTD_11,hCTD
10,5347,12733204,1651,7667098,2,09182019_hCTD_11,hCTD
11,5330,5489492,377,1522865,2,09182019_hCTD_11,hCTD
12,5231,6793359,585,2876271,2,09182019_hCTD_11,hCTD
13,5905,7094854,463,2402797,2,09182019_hCTD_11,hCTD
14,5001,8315391,810,4186327,2,09182019_hCTD_11,hCTD
15,5182,6033471,461,2147317,2,09182019_hCTD_11,hCTD
16,5644,9709529,704,5113873,2,09182019_hCTD_11,hCTD
17,4655,9350456,805,5017075,2,09182019_hCTD_11,hCTD
18,5563,5690601,441,2046007,2,09182019_hCTD_11,hCTD
19,5736,6942744,541,2317863,2,09182019_hCTD_11,hCTD
20,4737,9160237,910,5709312,2,09182019_hCTD_11,hCTD
21,4272,5885777,552,2862910,2,09182019_hCTD_11,hCTD
22,3808,6275056,511,2947663,2,09182019_hCTD_11,hCTD
23,4547,10479499,824,6550658,2,09182019_hCTD_11,hCTD
24,4213,6276667,431,2684419,2,09182019_hCTD_11,hCTD
25,4591,6933755,455,2803259,2,09182019_hCTD_11,hCTD
26,5304,6605996,519,2522478,2,09182019_hCTD_11,hCTD
27,4664,6712232,450,2810204,2,09182019_hCTD_11,hCTD
28,5989,10424980,709,5003790,2,09182019_hCTD_11,hCTD
29,4073,6904687,661,3329273,2,09182019_hCTD_11,hCTD
30,4680,6627478,599,3070933,2,09182019_hCTD_11,hCTD
31,5477,9158937,618,3407189,2,09182019_hCTD_11,hCTD
32,5070,6700679,534,2898145,2,09182019_hCTD_11,hCTD
33,3514,7905008,605,4419970,2,09182019_hCTD_11,hCTD
34,3518,5992703,550,2980692,2,09182019_hCTD_11,hCTD
35,4652,6502764,491,3150750,2,09182019_hCTD_11,hCTD
36,4907,9458422,632,3977238,2,09182019_hCTD_11,hCTD
37,4832,7224785,675,3279979,2,09182019_hCTD_11,hCTD
38,4162,6182725,498,2978675,2,09182019_hCTD_11,hCTD
39,3686,6967343,549,4229773,2,09182019_hCTD_11,hCTD
40,6210,11911530,997,6670322,2,09182019_hCTD_11,hCTD
41,4624,7304705,503,2700434,2,09182019_hCTD_11,hCTD
42,5121,7972965,622,3833160,2,09182019_hCTD_11,hCTD
43,5367,6044463,429,2464324,2,09182019_hCTD_11,hCTD
1,4887,1289030,374,122207,3,09182019_hCTD_11,hCTD
2,4765,1494660,372,154018,3,09182019_hCTD_11,hCTD
4,7417,2183761,263,112772,3,09182019_hCTD_11,hCTD
5,4265,1570400,261,127544,3,09182019_hCTD_11,hCTD
6,3891,1173444,360,129507,3,09182019_hCTD_11,hCTD
7,4028,1419874,525,245664,3,09182019_hCTD_11,hCTD
8,3282,850149,422,133832,3,09182019_hCTD_11,hCTD
9,3881,910683,618,162275,3,09182019_hCTD_11,hCTD
10,5347,2317329,1651,675973,3,09182019_hCTD_11,hCTD
11,5330,1549308,377,137276,3,09182019_hCTD_11,hCTD
12,5231,1401143,585,202661,3,09182019_hCTD_11,hCTD
13,5905,1661689,463,177561,3,09182019_hCTD_11,hCTD
14,5001,1272036,810,246365,3,09182019_hCTD_11,hCTD
15,5182,1363646,461,169058,3,09182019_hCTD_11,hCTD
16,5644,1619192,704,268666,3,09182019_hCTD_11,hCTD
17,4655,1509356,805,347170,3,09182019_hCTD_11,hCTD
18,5563,1428266,441,156490,3,09182019_hCTD_11,hCTD
19,5736,1644774,541,217702,3,09182019_hCTD_11,hCTD
20,4737,1143068,910,285657,3,09182019_hCTD_11,hCTD
21,4272,1006548,552,171334,3,09182019_hCTD_11,hCTD
22,3808,1161083,511,219493,3,09182019_hCTD_11,hCTD
23,4547,1419881,824,363387,3,09182019_hCTD_11,hCTD
24,4213,1229249,431,172136,3,09182019_hCTD_11,hCTD
25,4591,1311594,455,172591,3,09182019_hCTD_11,hCTD
26,5304,1426726,519,197785,3,09182019_hCTD_11,hCTD
27,4664,1278460,450,170031,3,09182019_hCTD_11,hCTD
28,5989,1873383,709,323231,3,09182019_hCTD_11,hCTD
29,4073,1160434,661,246157,3,09182019_hCTD_11,hCTD
30,4680,1153771,599,201931,3,09182019_hCTD_11,hCTD
31,5477,1742073,618,257565,3,09182019_hCTD_11,hCTD
32,5070,1295003,534,169429,3,09182019_hCTD_11,hCTD
33,3514,1116571,605,235754,3,09182019_hCTD_11,hCTD
34,3518,1129875,550,244556,3,09182019_hCTD_11,hCTD
35,4652,1120310,491,163890,3,09182019_hCTD_11,hCTD
36,4907,1770784,632,303795,3,09182019_hCTD_11,hCTD
37,4832,1416366,675,278196,3,09182019_hCTD_11,hCTD
38,4162,1261955,498,232196,3,09182019_hCTD_11,hCTD
39,3686,941884,549,166282,3,09182019_hCTD_11,hCTD
40,6210,1665871,997,339202,3,09182019_hCTD_11,hCTD
41,4624,1198991,503,163491,3,09182019_hCTD_11,hCTD
42,5121,1450224,622,244376,3,09182019_hCTD_11,hCTD
43,5367,1213165,429,122294,3,09182019_hCTD_11,hCTD
1,4887,96024941,374,7374805,4,09182019_hCTD_11,hCTD
2,4765,92463560,372,7223696,4,09182019_hCTD_11,hCTD
4,7417,145936439,263,5383061,4,09182019_hCTD_11,hCTD
5,4265,83293363,261,5099081,4,09182019_hCTD_11,hCTD
6,3891,74658891,360,7085312,4,09182019_hCTD_11,hCTD
7,4028,74802729,525,10141253,4,09182019_hCTD_11,hCTD
8,3282,60657702,422,7853263,4,09182019_hCTD_11,hCTD
9,3881,70888346,618,11523369,4,09182019_hCTD_11,hCTD
10,5347,101889794,1651,31825186,4,09182019_hCTD_11,hCTD
11,5330,103809624,377,7394706,4,09182019_hCTD_11,hCTD
12,5231,100012593,585,11098979,4,09182019_hCTD_11,hCTD
13,5905,107483455,463,8428713,4,09182019_hCTD_11,hCTD
14,5001,90652502,810,14989307,4,09182019_hCTD_11,hCTD
15,5182,94802996,461,8531734,4,09182019_hCTD_11,hCTD
16,5644,104749340,704,13227772,4,09182019_hCTD_11,hCTD
17,4655,86762010,805,14644968,4,09182019_hCTD_11,hCTD
18,5563,106359220,441,8381308,4,09182019_hCTD_11,hCTD
19,5736,108467822,541,10378835,4,09182019_hCTD_11,hCTD
20,4737,88134281,910,17029821,4,09182019_hCTD_11,hCTD
21,4272,80409843,552,10398603,4,09182019_hCTD_11,hCTD
22,3808,73598849,511,10121201,4,09182019_hCTD_11,hCTD
23,4547,87769016,824,16294588,4,09182019_hCTD_11,hCTD
24,4213,77942998,431,7929624,4,09182019_hCTD_11,hCTD
25,4591,85376840,455,8512236,4,09182019_hCTD_11,hCTD
26,5304,98426313,519,9757966,4,09182019_hCTD_11,hCTD
27,4664,86164926,450,8493569,4,09182019_hCTD_11,hCTD
28,5989,109200133,709,12810750,4,09182019_hCTD_11,hCTD
29,4073,74605376,661,12176606,4,09182019_hCTD_11,hCTD
30,4680,85293855,599,11021947,4,09182019_hCTD_11,hCTD
31,5477,99073597,618,11098846,4,09182019_hCTD_11,hCTD
32,5070,89859074,534,9813934,4,09182019_hCTD_11,hCTD
33,3514,62138157,605,10961852,4,09182019_hCTD_11,hCTD
34,3518,62045399,550,10087884,4,09182019_hCTD_11,hCTD
35,4652,80652647,491,8337342,4,09182019_hCTD_11,hCTD
36,4907,86068517,632,11476580,4,09182019_hCTD_11,hCTD
37,4832,84254811,675,12073962,4,09182019_hCTD_11,hCTD
38,4162,71319212,498,8478474,4,09182019_hCTD_11,hCTD
39,3686,63405025,549,9459120,4,09182019_hCTD_11,hCTD
40,6210,102044859,997,16156117,4,09182019_hCTD_11,hCTD
41,4624,67060019,503,7266129,4,09182019_hCTD_11,hCTD
42,5121,89797328,622,10701674,4,09182019_hCTD_11,hCTD
43,5367,86567900,429,6844259,4,09182019_hCTD_11,hCTD
1,5978,5744576,723,1060487,0,09182019_TL47_10,TL47
2,3904,3051465,573,692559,0,09182019_TL47_10,TL47
3,3945,3277997,623,750104,0,09182019_TL47_10,TL47
4,4790,3430224,715,835891,0,09182019_TL47_10,TL47
5,5229,4678579,895,1074365,0,09182019_TL47_10,TL47
6,5207,4192535,818,907690,0,09182019_TL47_10,TL47
7,4993,4947298,715,1035242,0,09182019_TL47_10,TL47
8,4834,3440239,631,655249,0,09182019_TL47_10,TL47
9,3881,4083582,715,867237,0,09182019_TL47_10,TL47
10,5565,3964505,619,685883,0,09182019_TL47_10,TL47
11,4650,5156221,1073,1321462,0,09182019_TL47_10,TL47
12,3712,5380976,818,1272059,0,09182019_TL47_10,TL47
13,2946,3275960,589,835694,0,09182019_TL47_10,TL47
14,3974,4502673,827,1221462,0,09182019_TL47_10,TL47
15,5986,5019042,1081,1362717,0,09182019_TL47_10,TL47
16,5269,4991533,685,977823,0,09182019_TL47_10,TL47
17,4393,4329531,717,945546,0,09182019_TL47_10,TL47
18,4846,3319542,755,790081,0,09182019_TL47_10,TL47
19,5362,4064380,976,1073803,0,09182019_TL47_10,TL47
20,4880,4310939,762,1181882,0,09182019_TL47_10,TL47
21,4292,2881419,690,678895,0,09182019_TL47_10,TL47
22,6345,6098591,1106,1462286,0,09182019_TL47_10,TL47
23,3722,3146225,603,669506,0,09182019_TL47_10,TL47
24,4106,3853334,776,1072619,0,09182019_TL47_10,TL47
25,4050,3741146,691,902419,0,09182019_TL47_10,TL47
26,6051,6607351,1005,1469319,0,09182019_TL47_10,TL47
1,5978,8427317,723,1615074,1,09182019_TL47_10,TL47
2,3904,4748184,573,914353,1,09182019_TL47_10,TL47
3,3945,4927540,623,997114,1,09182019_TL47_10,TL47
4,4790,7286207,715,1767872,1,09182019_TL47_10,TL47
5,5229,8263017,895,1908618,1,09182019_TL47_10,TL47
6,5207,7558310,818,1601418,1,09182019_TL47_10,TL47
7,4993,7025037,715,1231256,1,09182019_TL47_10,TL47
8,4834,7570352,631,1476270,1,09182019_TL47_10,TL47
9,3881,7759398,715,1664942,1,09182019_TL47_10,TL47
10,5565,7282641,619,1249314,1,09182019_TL47_10,TL47
11,4650,10307033,1073,3376134,1,09182019_TL47_10,TL47
12,3712,7234835,818,1701167,1,09182019_TL47_10,TL47
13,2946,4503023,589,1131186,1,09182019_TL47_10,TL47
14,3974,8466276,827,2561737,1,09182019_TL47_10,TL47
15,5986,9604838,1081,2510725,1,09182019_TL47_10,TL47
16,5269,7203987,685,1386582,1,09182019_TL47_10,TL47
17,4393,5920621,717,1261253,1,09182019_TL47_10,TL47
18,4846,6603395,755,1659953,1,09182019_TL47_10,TL47
19,5362,10968851,976,2859714,1,09182019_TL47_10,TL47
20,4880,8247271,762,2024703,1,09182019_TL47_10,TL47
21,4292,6023585,690,1444590,1,09182019_TL47_10,TL47
22,6345,10769840,1106,2870154,1,09182019_TL47_10,TL47
23,3722,5460481,603,1203646,1,09182019_TL47_10,TL47
24,4106,6760996,776,1769809,1,09182019_TL47_10,TL47
25,4050,5726806,691,1368998,1,09182019_TL47_10,TL47
26,6051,15685108,1005,3440410,1,09182019_TL47_10,TL47
1,5978,6331242,723,3262946,2,09182019_TL47_10,TL47
2,3904,5111884,573,2986254,2,09182019_TL47_10,TL47
3,3945,5371475,623,3128385,2,09182019_TL47_10,TL47
4,4790,5737263,715,3218598,2,09182019_TL47_10,TL47
5,5229,8831826,895,5774351,2,09182019_TL47_10,TL47
6,5207,6582938,818,3939429,2,09182019_TL47_10,TL47
7,4993,6686332,715,3850565,2,09182019_TL47_10,TL47
8,4834,5113122,631,2815228,2,09182019_TL47_10,TL47
9,3881,5531172,715,3202352,2,09182019_TL47_10,TL47
10,5565,6172746,619,3001523,2,09182019_TL47_10,TL47
11,4650,9442937,1073,6828292,2,09182019_TL47_10,TL47
12,3712,5912670,818,3366282,2,09182019_TL47_10,TL47
13,2946,5048348,589,3329887,2,09182019_TL47_10,TL47
14,3974,5766980,827,3488944,2,09182019_TL47_10,TL47
15,5986,9902771,1081,6858312,2,09182019_TL47_10,TL47
16,5269,5871193,685,3080769,2,09182019_TL47_10,TL47
17,4393,5294940,717,3047481,2,09182019_TL47_10,TL47
18,4846,5955165,755,3588265,2,09182019_TL47_10,TL47
19,5362,8274251,976,5561319,2,09182019_TL47_10,TL47
20,4880,5934783,762,3464749,2,09182019_TL47_10,TL47
21,4292,5773673,690,3513779,2,09182019_TL47_10,TL47
22,6345,10545159,1106,7422301,2,09182019_TL47_10,TL47
23,3722,5664376,603,3547328,2,09182019_TL47_10,TL47
24,4106,5969488,776,3650237,2,09182019_TL47_10,TL47
25,4050,5483023,691,3336956,2,09182019_TL47_10,TL47
26,6051,9501504,1005,6286947,2,09182019_TL47_10,TL47
1,5978,1385641,723,224564,3,09182019_TL47_10,TL47
2,3904,957560,573,179402,3,09182019_TL47_10,TL47
3,3945,1021341,623,204905,3,09182019_TL47_10,TL47
4,4790,1147755,715,222993,3,09182019_TL47_10,TL47
5,5229,1373379,895,284343,3,09182019_TL47_10,TL47
6,5207,1312926,818,265398,3,09182019_TL47_10,TL47
7,4993,1223230,715,215524,3,09182019_TL47_10,TL47
8,4834,1071659,631,188177,3,09182019_TL47_10,TL47
9,3881,1010743,715,218836,3,09182019_TL47_10,TL47
10,5565,1317203,619,192216,3,09182019_TL47_10,TL47
11,4650,1239793,1073,336129,3,09182019_TL47_10,TL47
12,3712,1113880,818,280344,3,09182019_TL47_10,TL47
13,2946,749707,589,180312,3,09182019_TL47_10,TL47
14,3974,1043556,827,275607,3,09182019_TL47_10,TL47
15,5986,1452905,1081,340275,3,09182019_TL47_10,TL47
16,5269,1228945,685,204702,3,09182019_TL47_10,TL47
17,4393,1034483,717,221547,3,09182019_TL47_10,TL47
18,4846,1180624,755,260320,3,09182019_TL47_10,TL47
19,5362,1371321,976,331958,3,09182019_TL47_10,TL47
20,4880,1219430,762,279958,3,09182019_TL47_10,TL47
21,4292,1033779,690,229085,3,09182019_TL47_10,TL47
22,6345,1631307,1106,370160,3,09182019_TL47_10,TL47
23,3722,968541,603,210851,3,09182019_TL47_10,TL47
24,4106,1022784,776,251940,3,09182019_TL47_10,TL47
25,4050,964566,691,216793,3,09182019_TL47_10,TL47
26,6051,1439979,1005,298366,3,09182019_TL47_10,TL47
1,5978,111409599,723,13578796,4,09182019_TL47_10,TL47
2,3904,75889974,573,11148100,4,09182019_TL47_10,TL47
3,3945,76005129,623,12071905,4,09182019_TL47_10,TL47
4,4790,91904245,715,13902660,4,09182019_TL47_10,TL47
5,5229,100372717,895,17291091,4,09182019_TL47_10,TL47
6,5207,99124302,818,15560326,4,09182019_TL47_10,TL47
7,4993,93738483,715,13424964,4,09182019_TL47_10,TL47
8,4834,88922325,631,11983469,4,09182019_TL47_10,TL47
9,3881,73074332,715,13483319,4,09182019_TL47_10,TL47
10,5565,104443364,619,11601522,4,09182019_TL47_10,TL47
11,4650,87357519,1073,20128276,4,09182019_TL47_10,TL47
12,3712,70400779,818,15375161,4,09182019_TL47_10,TL47
13,2946,55107451,589,11167259,4,09182019_TL47_10,TL47
14,3974,74463639,827,15646011,4,09182019_TL47_10,TL47
15,5986,108660025,1081,19691595,4,09182019_TL47_10,TL47
16,5269,94503078,685,12208551,4,09182019_TL47_10,TL47
17,4393,78093845,717,12869453,4,09182019_TL47_10,TL47
18,4846,91045213,755,14229738,4,09182019_TL47_10,TL47
19,5362,98068983,976,17952065,4,09182019_TL47_10,TL47
20,4880,92833939,762,14585955,4,09182019_TL47_10,TL47
21,4292,81452375,690,13196269,4,09182019_TL47_10,TL47
22,6345,119584538,1106,20864269,4,09182019_TL47_10,TL47
23,3722,68025300,603,10994102,4,09182019_TL47_10,TL47
24,4106,74467026,776,14211959,4,09182019_TL47_10,TL47
25,4050,72374154,691,12622052,4,09182019_TL47_10,TL47
26,6051,105637205,1005,17623468,4,09182019_TL47_10,TL47
1,4230,3110936,590,650993,0,09182019_TL47_11,TL47
2,4393,3613331,713,788323,0,09182019_TL47_11,TL47
3,5194,3534615,725,740128,0,09182019_TL47_11,TL47
4,5195,3450739,1014,1058133,0,09182019_TL47_11,TL47
5,3702,2692974,705,712438,0,09182019_TL47_11,TL47
6,5094,4019714,705,754121,0,09182019_TL47_11,TL47
7,4443,2281908,606,502455,0,09182019_TL47_11,TL47
8,4605,2485465,692,581688,0,09182019_TL47_11,TL47
9,4337,3108912,673,777161,0,09182019_TL47_11,TL47
10,4870,3638162,701,801222,0,09182019_TL47_11,TL47
11,3756,2935272,614,758913,0,09182019_TL47_11,TL47
12,6152,4820848,811,1000972,0,09182019_TL47_11,TL47
13,3616,2012004,669,671072,0,09182019_TL47_11,TL47
14,5194,3791957,1207,1320880,0,09182019_TL47_11,TL47
15,5373,6261703,769,1375814,0,09182019_TL47_11,TL47
16,5525,5490184,1073,1528336,0,09182019_TL47_11,TL47
17,3839,4404813,1207,1526713,0,09182019_TL47_11,TL47
18,6067,7499190,1229,2166700,0,09182019_TL47_11,TL47
19,5324,6007914,802,1296591,0,09182019_TL47_11,TL47
20,4766,5186249,1043,1865787,0,09182019_TL47_11,TL47
21,5440,5818122,1132,1696500,0,09182019_TL47_11,TL47
22,5788,5632143,830,1067322,0,09182019_TL47_11,TL47
23,6372,6157869,1046,1245096,0,09182019_TL47_11,TL47
24,4397,3916601,705,784449,0,09182019_TL47_11,TL47
25,5872,5765921,1018,1502666,0,09182019_TL47_11,TL47
1,4230,6039562,590,1124246,1,09182019_TL47_11,TL47
2,4393,8288209,713,1876046,1,09182019_TL47_11,TL47
3,5194,9093234,725,1753426,1,09182019_TL47_11,TL47
4,5195,9699674,1014,2812895,1,09182019_TL47_11,TL47
5,3702,6021892,705,1646666,1,09182019_TL47_11,TL47
6,5094,6999025,705,1238368,1,09182019_TL47_11,TL47
7,4443,6696723,606,1218349,1,09182019_TL47_11,TL47
8,4605,5500688,692,1417234,1,09182019_TL47_11,TL47
9,4337,4801145,673,1134171,1,09182019_TL47_11,TL47
10,4870,5240792,701,943800,1,09182019_TL47_11,TL47
11,3756,4904671,614,1381222,1,09182019_TL47_11,TL47
12,6152,7538091,811,1544601,1,09182019_TL47_11,TL47
13,3616,4309772,669,1426006,1,09182019_TL47_11,TL47
14,5194,11831724,1207,3971244,1,09182019_TL47_11,TL47
15,5373,8735269,769,1730404,1,09182019_TL47_11,TL47
16,5525,13198930,1073,4142316,1,09182019_TL47_11,TL47
17,3839,8397209,1207,2988233,1,09182019_TL47_11,TL47
18,6067,19803466,1229,5536925,1,09182019_TL47_11,TL47
19,5324,8033686,802,1559785,1,09182019_TL47_11,TL47
20,4766,11375078,1043,4140667,1,09182019_TL47_11,TL47
21,5440,15451671,1132,4900400,1,09182019_TL47_11,TL47
22,5788,10404960,830,2042546,1,09182019_TL47_11,TL47
23,6372,12712793,1046,2701198,1,09182019_TL47_11,TL47
24,4397,8149635,705,1583881,1,09182019_TL47_11,TL47
25,5872,11744371,1018,3280651,1,09182019_TL47_11,TL47
1,4230,4744172,590,2589711,2,09182019_TL47_11,TL47
2,4393,5125918,713,2670064,2,09182019_TL47_11,TL47
3,5194,5762131,725,2953454,2,09182019_TL47_11,TL47
4,5195,8326535,1014,5926201,2,09182019_TL47_11,TL47
5,3702,4683409,705,2769258,2,09182019_TL47_11,TL47
6,5094,5681676,705,3277174,2,09182019_TL47_11,TL47
7,4443,4910682,606,2847338,2,09182019_TL47_11,TL47
8,4605,5141372,692,2749755,2,09182019_TL47_11,TL47
9,4337,4599359,673,2581903,2,09182019_TL47_11,TL47
10,4870,5345755,701,2632630,2,09182019_TL47_11,TL47
11,3756,4592608,614,2859640,2,09182019_TL47_11,TL47
12,6152,6377401,811,3136936,2,09182019_TL47_11,TL47
13,3616,4921102,669,3216005,2,09182019_TL47_11,TL47
14,5194,9356445,1207,6781308,2,09182019_TL47_11,TL47
15,5373,7118778,769,4144704,2,09182019_TL47_11,TL47
16,5525,8426972,1073,5533641,2,09182019_TL47_11,TL47
17,3839,9688302,1207,7617118,2,09182019_TL47_11,TL47
18,6067,10214717,1229,6245261,2,09182019_TL47_11,TL47
19,5324,7163551,802,3958247,2,09182019_TL47_11,TL47
20,4766,7338940,1043,4875643,2,09182019_TL47_11,TL47
21,5440,9862964,1132,6892940,2,09182019_TL47_11,TL47
22,5788,7084072,830,3917391,2,09182019_TL47_11,TL47
23,6372,9855186,1046,6158371,2,09182019_TL47_11,TL47
24,4397,6424884,705,3679243,2,09182019_TL47_11,TL47
25,5872,10744689,1018,7306000,2,09182019_TL47_11,TL47
1,4230,988390,590,171105,3,09182019_TL47_11,TL47
2,4393,1127457,713,234920,3,09182019_TL47_11,TL47
3,5194,1320971,725,239301,3,09182019_TL47_11,TL47
4,5195,1266213,1014,334387,3,09182019_TL47_11,TL47
5,3702,935213,705,239156,3,09182019_TL47_11,TL47
6,5094,1147379,705,210522,3,09182019_TL47_11,TL47
7,4443,1069675,606,198702,3,09182019_TL47_11,TL47
8,4605,1085490,692,221884,3,09182019_TL47_11,TL47
9,4337,966388,673,208015,3,09182019_TL47_11,TL47
10,4870,1162758,701,222739,3,09182019_TL47_11,TL47
11,3756,814277,614,182694,3,09182019_TL47_11,TL47
12,6152,1567662,811,280869,3,09182019_TL47_11,TL47
13,3616,838934,669,219607,3,09182019_TL47_11,TL47
14,5194,1288256,1207,406156,3,09182019_TL47_11,TL47
15,5373,1454911,769,284397,3,09182019_TL47_11,TL47
16,5525,1445965,1073,386978,3,09182019_TL47_11,TL47
17,3839,1009401,1207,379901,3,09182019_TL47_11,TL47
18,6067,1646570,1229,408229,3,09182019_TL47_11,TL47
19,5324,1264688,802,249050,3,09182019_TL47_11,TL47
20,4766,1174898,1043,350969,3,09182019_TL47_11,TL47
21,5440,1344338,1132,373132,3,09182019_TL47_11,TL47
22,5788,1512116,830,294729,3,09182019_TL47_11,TL47
23,6372,1642540,1046,343737,3,09182019_TL47_11,TL47
24,4397,1125067,705,229139,3,09182019_TL47_11,TL47
25,5872,1413665,1018,319462,3,09182019_TL47_11,TL47
1,4230,78458714,590,10961844,4,09182019_TL47_11,TL47
2,4393,80311063,713,13004416,4,09182019_TL47_11,TL47
3,5194,95713020,725,13267719,4,09182019_TL47_11,TL47
4,5195,98339160,1014,19408120,4,09182019_TL47_11,TL47
5,3702,68143703,705,13052715,4,09182019_TL47_11,TL47
6,5094,92075774,705,13052523,4,09182019_TL47_11,TL47
7,4443,85978223,606,11891652,4,09182019_TL47_11,TL47
8,4605,88607957,692,13380307,4,09182019_TL47_11,TL47
9,4337,78602255,673,12244235,4,09182019_TL47_11,TL47
10,4870,89139990,701,12927901,4,09182019_TL47_11,TL47
11,3756,68326662,614,11321509,4,09182019_TL47_11,TL47
12,6152,114402051,811,15150584,4,09182019_TL47_11,TL47
13,3616,67816453,669,12572314,4,09182019_TL47_11,TL47
14,5194,96406262,1207,22315779,4,09182019_TL47_11,TL47
15,5373,100295203,769,14225051,4,09182019_TL47_11,TL47
16,5525,100339820,1073,19390857,4,09182019_TL47_11,TL47
17,3839,69717363,1207,21691566,4,09182019_TL47_11,TL47
18,6067,110512499,1229,22274716,4,09182019_TL47_11,TL47
19,5324,95441276,802,14438785,4,09182019_TL47_11,TL47
20,4766,83738879,1043,18433027,4,09182019_TL47_11,TL47
21,5440,96542375,1132,20300501,4,09182019_TL47_11,TL47
22,5788,100716783,830,14533153,4,09182019_TL47_11,TL47
23,6372,109742918,1046,18036059,4,09182019_TL47_11,TL47
24,4397,74772813,705,11998967,4,09182019_TL47_11,TL47
25,5872,98885831,1018,17244530,4,09182019_TL47_11,TL47
1,6214,9069644,704,1456626,0,09182019_hCTD_10,hCTD
2,4129,4470105,406,657504,0,09182019_hCTD_10,hCTD
3,5133,5655927,482,812666,0,09182019_hCTD_10,hCTD
4,4027,7067478,489,1135652,0,09182019_hCTD_10,hCTD
5,4360,8429231,774,1925596,0,09182019_hCTD_10,hCTD
6,6238,7593333,699,1417222,0,09182019_hCTD_10,hCTD
7,4605,7610218,491,1301708,0,09182019_hCTD_10,hCTD
8,5575,8783100,742,1644351,0,09182019_hCTD_10,hCTD
9,4188,6267856,585,1123935,0,09182019_hCTD_10,hCTD
10,4367,8903642,732,1870409,0,09182019_hCTD_10,hCTD
11,2567,2277906,323,422913,0,09182019_hCTD_10,hCTD
12,4788,7137782,406,948242,0,09182019_hCTD_10,hCTD
13,5309,7830484,442,1004434,0,09182019_hCTD_10,hCTD
14,5714,6850689,647,1138510,0,09182019_hCTD_10,hCTD
15,5795,6365998,545,908642,0,09182019_hCTD_10,hCTD
16,5976,7293896,637,1246208,0,09182019_hCTD_10,hCTD
17,5547,5676639,530,801980,0,09182019_hCTD_10,hCTD
18,4682,4224576,643,895397,0,09182019_hCTD_10,hCTD
19,6906,9290578,629,1423103,0,09182019_hCTD_10,hCTD
20,6380,7055179,428,617348,0,09182019_hCTD_10,hCTD
21,5882,6185136,538,892152,0,09182019_hCTD_10,hCTD
22,5636,6351083,644,1100493,0,09182019_hCTD_10,hCTD
23,7180,10167895,551,1212075,0,09182019_hCTD_10,hCTD
1,6214,21515248,704,3220279,1,09182019_hCTD_10,hCTD
2,4129,12380050,406,1780391,1,09182019_hCTD_10,hCTD
3,5133,14868495,482,2200611,1,09182019_hCTD_10,hCTD
4,4027,17326179,489,2528233,1,09182019_hCTD_10,hCTD
5,4360,21953768,774,4492076,1,09182019_hCTD_10,hCTD
6,6238,21607299,699,3832981,1,09182019_hCTD_10,hCTD
7,4605,10908352,491,1500015,1,09182019_hCTD_10,hCTD
8,5575,22528174,742,3854458,1,09182019_hCTD_10,hCTD
9,4188,16808724,585,3087210,1,09182019_hCTD_10,hCTD
10,4367,24548714,732,5075171,1,09182019_hCTD_10,hCTD
11,2567,7999215,323,1422283,1,09182019_hCTD_10,hCTD
12,4788,17013678,406,2175013,1,09182019_hCTD_10,hCTD
13,5309,19023131,442,2171734,1,09182019_hCTD_10,hCTD
14,5714,19097022,647,3358248,1,09182019_hCTD_10,hCTD
15,5795,18768727,545,2613322,1,09182019_hCTD_10,hCTD
16,5976,21115513,637,3668103,1,09182019_hCTD_10,hCTD
17,5547,17968453,530,2568192,1,09182019_hCTD_10,hCTD
18,4682,16047353,643,3166466,1,09182019_hCTD_10,hCTD
19,6906,23353178,629,3215167,1,09182019_hCTD_10,hCTD
20,6380,19055180,428,1801139,1,09182019_hCTD_10,hCTD
21,5882,17936516,538,2386453,1,09182019_hCTD_10,hCTD
22,5636,22670295,644,4033321,1,09182019_hCTD_10,hCTD
